Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-10-09T00:00:00Z,10,Burglary,10H30,Bar or Night Club,1800-1899,MILBY,-,-,1
2015-10-20T00:00:00Z,10,Theft,10H30,Construction Site,1300-1399,LIVE OAK,-,-,1
2015-10-27T00:00:00Z,09,Burglary,10H30,Residence or House,2300-2399,MCKINNEY,ST,-,1
2015-10-23T00:00:00Z,09,Theft,10H30,"Road, Street, or Sidewalk",1800-1899,BASTROP,ST,-,1
2015-10-23T00:00:00Z,10,Auto Theft,10H30,"Road, Street, or Sidewalk",1200-1299,PALMER,ST,-,1
2015-10-04T00:00:00Z,04,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,BELL,ST,-,1
2015-10-06T00:00:00Z,10,Theft,10H30,,600-699,SAINT EMANUEL,ST,-,1
2015-10-08T00:00:00Z,23,Theft,10H30,"Road, Street, or Sidewalk",2400-2499,MCKINNEY,ST,-,1
2015-10-18T00:00:00Z,23,Theft,10H30,"Road, Street, or Sidewalk",1000-1099,HUTCHINS,-,-,1
2015-10-15T00:00:00Z,10,Theft,10H30,Commercial Building,800-899,DOWLING,ST,-,1
2015-10-27T00:00:00Z,15,Theft,10H30,"Other, Unknown, or Not Listed",2000-2099,LEELAND,-,-,1
2015-10-22T00:00:00Z,02,Theft,10H30,"Road, Street, or Sidewalk",800-899,SAINT EMANUEL,ST,-,1
2015-10-11T00:00:00Z,12,Auto Theft,10H30,"Road, Street, or Sidewalk",2500-2599,DALLAS,ST,-,1
2015-10-08T00:00:00Z,19,Auto Theft,10H30,"Road, Street, or Sidewalk",2400-2499,MCKINNEY,ST,-,1
2015-10-10T00:00:00Z,22,Robbery,10H30,"Road, Street, or Sidewalk",800-899,LIVE OAK,-,-,1
2015-10-15T00:00:00Z,08,Theft,10H30,Miscellaneous Business (Non-Specific),1300-1399,SAINT EMANUEL,ST,-,1
2015-10-16T00:00:00Z,08,Auto Theft,10H30,"Road, Street, or Sidewalk",2100-2199,WALKER,ST,-,1
2015-10-19T00:00:00Z,11,Theft,10H30,"Road, Street, or Sidewalk",1100-1199,DELANO,-,-,1
2015-10-19T00:00:00Z,22,Theft,10H30,Other Parking Lot,900-999,SAINT EMANUEL,ST,-,1
2015-10-28T00:00:00Z,12,Theft,10H30,Other Parking Lot,2900-2999,GULF,FWY,-,1
2015-10-26T00:00:00Z,19,Aggravated Assault,10H30,"Road, Street, or Sidewalk",1600-1699,VELASCO,-,-,1
2015-10-23T00:00:00Z,01,Theft,10H30,Bar or Night Club Parking Lot,2000-2099,WALKER,ST,-,1
2015-10-29T00:00:00Z,09,Burglary,10H30,Garage or Carport,3500-3599,DENVER,ST,-,1
2015-10-24T00:00:00Z,09,Theft,10H40,"Road, Street, or Sidewalk",1800-1899,ANITA,ST,-,1
2015-10-16T00:00:00Z,12,Theft,10H40,"Road, Street, or Sidewalk",1700-1799,DREW,ST,-,1
2015-10-18T00:00:00Z,04,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,AUSTIN,ST,-,1
2015-10-10T00:00:00Z,23,Aggravated Assault,10H40,,2600-2699,TRAVIS,-,-,1
2015-10-11T00:00:00Z,10,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2100-2199,SAN JACINTO,-,-,1
2015-09-18T00:00:00Z,09,Theft,10H40,Construction Site,2300-2399,MAIN,ST,-,1
2015-10-02T00:00:00Z,17,Theft,10H40,Other Parking Lot,4400-4499,SAN JACINTO,-,-,1
2000-12-19T00:00:00Z,08,Rape,10H40,"Road, Street, or Sidewalk",2100-2199,FANNIN,ST,-,1
2015-10-26T00:00:00Z,20,Theft,10H40,"Road, Street, or Sidewalk",1100-1199,CLEBURNE,ST,-,1
2015-10-28T00:00:00Z,04,Theft,10H40,"Road, Street, or Sidewalk",700-799,FRANCIS,ST,-,1
2015-10-30T00:00:00Z,02,Theft,10H40,Commercial Parking Lot or Garage,2500-2599,CAROLINE,ST,-,1
2015-10-25T00:00:00Z,16,Theft,10H40,Residence or House,2900-2999,HAMILTON,ST,-,1
2015-10-14T00:00:00Z,23,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-10-15T00:00:00Z,02,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-10-08T00:00:00Z,01,Theft,10H40,"Road, Street, or Sidewalk",3700-3799,MILAM,-,-,1
2015-10-12T00:00:00Z,11,Theft,10H40,Apartment,2000-2099,MAIN,ST,-,1
2015-01-31T00:00:00Z,11,Theft,10H40,,2700-2799,TRAVIS,-,-,1
2015-10-31T00:00:00Z,09,Burglary,10H40,Miscellaneous Business (Non-Specific),1200-1299,WEBSTER,-,-,1
2015-10-21T00:00:00Z,22,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,TRAVIS,-,-,1
2015-10-25T00:00:00Z,07,Auto Theft,10H40,Apartment Parking Lot,2400-2499,MILAM,-,-,1
2015-10-25T00:00:00Z,18,Theft,10H40,Bar or Night Club Parking Lot,2000-2099,MAIN,ST,-,1
2015-10-26T00:00:00Z,13,Auto Theft,10H40,"Road, Street, or Sidewalk",3200-3299,MAIN,ST,-,1
2015-10-26T00:00:00Z,15,Burglary,10H40,Residence or House,1700-1799,BREMOND,ST,-,1
2015-10-17T00:00:00Z,02,Robbery,10H40,"Road, Street, or Sidewalk",1400-1499,BREMOND,ST,-,1
2015-10-21T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-11T00:00:00Z,14,Theft,10H40,Apartment,4600-4699,MAIN,ST,-,1
2015-10-12T00:00:00Z,02,Robbery,10H40,"Road, Street, or Sidewalk",2500-2599,MAIN,ST,-,1
2015-10-12T00:00:00Z,23,Theft,10H40,"Road, Street, or Sidewalk",1100-1199,DENNIS,ST,-,1
2015-10-13T00:00:00Z,15,Theft,10H40,Social Services or Public Charities,2600-2699,CAROLINE,ST,-,1
2015-10-14T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-14T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-15T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",3300-3399,TRAVIS,-,-,1
2015-10-06T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-01T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-31T00:00:00Z,23,Robbery,10H40,,1100-1199,HOLMAN,-,-,1
2015-10-21T00:00:00Z,17,Auto Theft,10H40,Maintenance or Building Services,2200-2299,MAIN,-,-,1
2015-10-25T00:00:00Z,02,Theft,10H40,Bar or Night Club Parking Lot,2400-2499,SAN JACINTO,ST,-,1
2015-10-27T00:00:00Z,07,Burglary,10H40,Residence or House,1400-1499,EAGLE,ST,-,1
2015-10-18T00:00:00Z,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-16T00:00:00Z,14,Theft,10H40,"Road, Street, or Sidewalk",700-799,MCGOWEN,ST,-,1
2015-10-14T00:00:00Z,20,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-15T00:00:00Z,08,Theft,10H40,Other Parking Lot,1100-1199,DREW,ST,-,1
2015-10-18T00:00:00Z,08,Theft,10H40,Residence or House,1400-1499,MCILHENNY,ST,-,1
2015-10-10T00:00:00Z,16,Burglary,10H40,Apartment,4600-4699,MAIN,ST,-,1
2015-10-12T00:00:00Z,08,Theft,10H40,Bar or Night Club Parking Lot,2600-2699,MILAM,-,-,1
2015-09-26T00:00:00Z,11,Theft,10H40,Commercial Parking Lot or Garage,2700-2799,TRAVIS,-,-,1
2015-10-05T00:00:00Z,18,Burglary,10H40,"Multi-Plex Home (Duplex,Triplex Etc.)",2800-2899,LA BRANCH,-,-,1
2015-10-04T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",3100-3199,SAN JACINTO,-,-,1
2015-10-30T00:00:00Z,13,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-10-20T00:00:00Z,23,Aggravated Assault,10H40,"Road, Street, or Sidewalk",3400-3499,MILAM,-,-,1
2015-10-19T00:00:00Z,18,Theft,10H40,Restaurant or Cafeteria Parking Lot,2700-2799,MILAM,-,-,1
2015-10-14T00:00:00Z,17,Aggravated Assault,10H40,Restaurant or Cafeteria,1200-1299,GRAY,-,-,1
2015-10-27T00:00:00Z,06,Theft,10H40,"Road, Street, or Sidewalk",1300-1399,MCILHENNY,ST,-,1
2015-10-24T00:00:00Z,10,Theft,10H40,Residence or House,1500-1599,TRUXILLO,-,-,1
2015-10-25T00:00:00Z,17,Auto Theft,10H40,Apartment Parking Lot,2700-2799,TRAVIS,-,-,1
2015-10-23T00:00:00Z,17,Theft,10H40,Apartment Parking Lot,3800-3899,MAIN,ST,-,1
2015-10-23T00:00:00Z,22,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,TRAVIS,-,-,1
2015-09-28T00:00:00Z,12,Auto Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2500-2599,MAIN,ST,-,1
2015-10-05T00:00:00Z,08,Burglary,10H40,Miscellaneous Business (Non-Specific),1400-1499,ELGIN,ST,-,1
2015-10-03T00:00:00Z,11,Robbery,10H40,Miscellaneous Business (Non-Specific),4100-4199,MAIN,ST,-,1
2015-10-12T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",1300-1399,HADLEY,ST,-,1
2015-10-08T00:00:00Z,10,Theft,10H40,Convenience Store,400-499,RICHMOND,AVE,-,1
2015-10-29T00:00:00Z,01,Robbery,10H40,Apartment,3800-3899,FANNIN,ST,-,1
2015-10-31T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-17T00:00:00Z,02,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2900-2999,TRAVIS,-,-,1
2015-10-17T00:00:00Z,11,Theft,10H40,Residence or House,1400-1499,ELGIN,ST,-,1
2015-10-18T00:00:00Z,21,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,-,-,1
2015-10-19T00:00:00Z,21,Theft,10H40,,3000-3099,TRAVIS,-,-,1
2015-10-20T00:00:00Z,20,Theft,10H40,Bus Station,4500-4599,MAIN,ST,-,1
2015-10-27T00:00:00Z,12,Theft,10H40,Department or Discount Store,3600-3699,MAIN,ST,-,1
2015-10-25T00:00:00Z,12,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-10-09T00:00:00Z,12,Aggravated Assault,10H40,Light Rail (Metro Rail) Vehicle,2500-2599,MAIN,ST,-,1
2015-10-13T00:00:00Z,15,Theft,10H40,Light Rail Platform,4500-4599,MAIN,ST,-,1
2015-10-11T00:00:00Z,06,Auto Theft,10H40,Restaurant or Cafeteria Parking Lot,2400-2499,MAIN,ST,-,1
2015-10-03T00:00:00Z,15,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,ELGIN,ST,-,1
2015-10-29T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,TRAVIS,-,-,1
2015-10-16T00:00:00Z,10,Aggravated Assault,10H40,Other Parking Lot,2200-2299,SAN JACINTO,-,-,1
2015-10-14T00:00:00Z,16,Theft,10H40,Miscellaneous Business (Non-Specific),2700-2799,MILAM,-,-,1
2015-10-19T00:00:00Z,11,Theft,10H40,Residence or House,1800-1899,DREW,ST,-,1
2015-10-14T00:00:00Z,02,Aggravated Assault,10H40,"Road, Street, or Sidewalk",900-999,RUTH,-,-,1
2015-10-14T00:00:00Z,09,Burglary,10H40,Restaurant or Cafeteria Parking Lot,2700-2799,MILAM,-,-,1
2015-10-12T00:00:00Z,16,Theft,10H40,"Road, Street, or Sidewalk",1800-1899,ROSALIE,-,-,1
2015-10-13T00:00:00Z,08,Theft,10H40,Driveway,1300-1399,ANITA,ST,-,1
2015-10-10T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-11T00:00:00Z,12,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,ST,-,2
2015-10-08T00:00:00Z,16,Theft,10H40,Social Services or Public Charities,2100-2199,MAIN,ST,-,1
2015-10-02T00:00:00Z,11,Auto Theft,10H40,"Road, Street, or Sidewalk",2500-2599,SAN JACINTO,-,-,1
2015-09-30T00:00:00Z,19,Burglary,10H40,"Vacant Single Occ Resd(House,Townhs,Dplex)",3000-3099,LA BRANCH,-,-,1
2015-09-30T00:00:00Z,08,Theft,10H40,Strip Business Center Parking Lot,3900-3999,ALMEDA,RD,-,1
2015-09-24T00:00:00Z,06,Rape,10H40,Residence or House,1300-1399,GRAY,-,-,1
2015-10-04T00:00:00Z,17,Burglary,10H40,Apartment,3900-3999,FANNIN,ST,-,1
2015-10-03T00:00:00Z,08,Theft,10H40,Driveway,1300-1399,TRUXILLO,-,-,1
2015-10-31T00:00:00Z,08,Theft,10H40,Commercial Parking Lot or Garage,1100-1199,DREW,ST,-,1
2015-10-30T00:00:00Z,16,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,-,-,1
2015-10-29T00:00:00Z,11,Auto Theft,10H40,"Road, Street, or Sidewalk",1000-1099,HADLEY,ST,-,1
2014-10-23T00:00:00Z,10,Theft,10H40,"Road, Street, or Sidewalk",2300-2399,MAIN,ST,-,1
2015-10-20T00:00:00Z,14,Theft,10H40,Bar or Night Club,2000-2099,MAIN,ST,-,1
2015-10-18T00:00:00Z,16,Theft,10H40,Bar or Night Club,2600-2699,TRAVIS,-,-,1
2015-10-18T00:00:00Z,22,Theft,10H40,"Road, Street, or Sidewalk",1100-1199,HADLEY,ST,-,1
2015-10-15T00:00:00Z,09,Theft,10H40,Other Parking Lot,1100-1199,DREW,ST,-,1
2015-10-14T00:00:00Z,18,Theft,10H40,Restaurant or Cafeteria,4400-4499,FANNIN,ST,-,1
2015-10-13T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-10-09T00:00:00Z,09,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,TRAVIS,-,-,1
2015-10-05T00:00:00Z,11,Theft,10H40,"Vacant Single Occ Resd(House,Townhs,Dplex)",1300-1399,TRUXILLO,-,-,1
2015-10-05T00:00:00Z,19,Burglary,10H40,Residence or House,2800-2899,LA BRANCH,-,-,1
2015-10-05T00:00:00Z,19,Theft,10H50,"Road, Street, or Sidewalk",3500-3599,ATTUCKS,ST,-,1
2015-10-04T00:00:00Z,15,Theft,10H50,Bar or Night Club,2300-2399,PIERCE,-,-,1
2015-09-01T00:00:00Z,16,Burglary,10H50,Apartment,2800-2899,DENNIS,ST,-,1
2015-09-26T00:00:00Z,13,Rape,10H50,Apartment,2900-2999,DELANO,-,-,1
2015-10-02T00:00:00Z,20,Theft,10H50,Residence or House,UNK,2 ELGIN,ST,-,1
2015-10-09T00:00:00Z,03,Robbery,10H50,"Road, Street, or Sidewalk",3400-3499,ELGIN,ST,-,1
2015-10-08T00:00:00Z,11,Robbery,10H50,"Road, Street, or Sidewalk",2600-2699,NAPOLEON,-,-,1
2015-10-08T00:00:00Z,11,Robbery,10H50,"Church, Synagogue, or Temple Parking Lot",3100-3199,MILBY,-,-,1
2015-10-12T00:00:00Z,11,Theft,10H50,Convenience Store,3700-3799,DREW,ST,-,1
2015-10-21T00:00:00Z,19,Rape,10H50,"Road, Street, or Sidewalk",3100-3199,GRAY,-,-,1
2015-10-23T00:00:00Z,12,Burglary,10H50,"Multi-Plex Home (Duplex,Triplex Etc.)",2500-2599,TRUXILLO,-,-,1
2015-10-27T00:00:00Z,18,Theft,10H50,Convenience Store Parking Lot,3000-3099,DOWLING,ST,-,1
2015-10-04T00:00:00Z,14,Robbery,10H50,"Road, Street, or Sidewalk",60000-60099,COLUMBIA TAP RAIL-TRAIL,-,-,1
2015-10-05T00:00:00Z,19,Aggravated Assault,10H50,"Parks and Recreation, Zoo, Swimming Pool",3600-3699,TUAM,-,-,1
2015-09-29T00:00:00Z,11,Theft,10H50,"Road, Street, or Sidewalk",4800-4899,CALHOUN,RD,-,1
2015-10-02T00:00:00Z,10,Theft,10H50,"Parks and Recreation, Zoo, Swimming Pool",2600-2699,DELANO,-,-,1
2015-10-01T00:00:00Z,20,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2300-2399,BASTROP,ST,-,1
2015-10-13T00:00:00Z,07,Theft,10H50,"Hotel, Motel, Inn, Etc.",3400-3499,MCGOWEN,ST,-,1
2015-10-16T00:00:00Z,12,Theft,10H50,Miscellaneous Business (Non-Specific),3200-3299,REEVES,-,-,1
