Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-05-12T00:00:00Z,08,Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2015-05-21T00:00:00Z,11,Aggravated Assault,11H10,Residence or House,7000-7099,AVENUE F,-,-,1
2015-05-21T00:00:00Z,13,Theft,11H10,Miscellaneous Business (Non-Specific),800-899,75TH,ST,-,1
2015-05-22T00:00:00Z,11,Theft,11H10,Apartment,7500-7599,AVENUE,-,-,1
2015-05-22T00:00:00Z,17,Burglary,11H10,Residence or House,7000-7099,AVENUE C,-,-,1
2015-05-20T00:00:00Z,11,Burglary,11H10,Residence or House,5700-5799,NEWPORT,-,-,1
2015-05-18T00:00:00Z,11,Burglary,11H10,"Church, Synagogue, or Temple",7600-7699,NAVIGATION,-,-,1
2015-05-15T00:00:00Z,13,Robbery,11H10,"Road, Street, or Sidewalk",UNK,6000 GULF FWY SERV,RD,-,1
2015-05-17T00:00:00Z,12,Theft,11H10,"Church, Synagogue, or Temple Parking Lot",7900-7999,BALTIMORE,ST,-,1
2015-05-17T00:00:00Z,11,Aggravated Assault,11H10,"Parks and Recreation, Zoo, Swimming Pool",7500-7599,AVENUE H,-,-,1
2015-05-31T00:00:00Z,00,Burglary,11H10,Apartment,800-899,FAIR OAKS,DR,-,1
2015-05-16T00:00:00Z,20,Burglary,11H20,Residence or House,9500-9599,AVENUE I,-,E,1
2015-05-14T00:00:00Z,16,Burglary,11H20,Residence or House,6900-6999,HEMLOCK,ST,-,1
2015-05-19T00:00:00Z,12,Theft,11H20,Residence or House,7700-7799,SCANLOCK,-,-,1
2015-05-20T00:00:00Z,00,Robbery,11H20,"Road, Street, or Sidewalk",9400-9499,E. AVE P,-,-,1
2015-05-26T00:00:00Z,04,Theft,11H20,Apartment Parking Lot,7100-7199,PATRICIA,LN,-,1
2015-05-09T00:00:00Z,16,Auto Theft,11H20,Commercial Parking Lot or Garage,8200-8299,LA PORTE,FWY,-,1
2015-05-02T00:00:00Z,13,Theft,11H20,Service or Gas Station,7000-7099,GULF,FWY,-,1
2015-03-01T00:00:00Z,13,Burglary,11H20,Residence or House,7900-7999,BRUTUS,-,-,1
2015-04-21T00:00:00Z,19,Theft,11H20,Apartment,400-499,MEDINA,-,-,1
2015-04-29T00:00:00Z,07,Theft,11H20,Apartment,2500-2599,BROADWAY,ST,-,1
2015-05-01T00:00:00Z,03,Burglary,11H20,Department or Discount Store,1800-1899,BROADWAY,ST,-,1
2015-05-19T00:00:00Z,10,Burglary,11H20,Residence or House,8300-8399,LA PORTE,RD,-,1
2015-05-18T00:00:00Z,21,Aggravated Assault,11H20,"Road, Street, or Sidewalk",2400-2499,EVERGREEN,DR,-,1
2015-05-18T00:00:00Z,07,Auto Theft,11H20,Apartment Parking Lot,7200-7299,WOODRIDGE,DR,-,1
2015-05-16T00:00:00Z,12,Robbery,11H20,Restaurant or Cafeteria Parking Lot,6900-6999,WOODRIDGE,DR,-,1
2015-05-14T00:00:00Z,01,Theft,11H20,"Other, Unknown, or Not Listed",7300-7399,BOWIE,ST,-,1
2015-05-14T00:00:00Z,04,Theft,11H20,"Road, Street, or Sidewalk",2500-2599,PATRICIA MANOR,PL,-,1
2015-05-13T00:00:00Z,22,Auto Theft,11H20,Apartment Parking Lot,7500-7599,OFFICE CITY,DR,-,1
2015-05-21T00:00:00Z,09,Theft,11H20,Restaurant or Cafeteria Parking Lot,6900-6999,GULF,FWY,-,1
2015-05-20T00:00:00Z,22,Theft,11H20,Service or Gas Station,1200-1299,BROADWAY,ST,-,1
2015-05-24T00:00:00Z,16,Theft,11H20,"Laundry, Dry Cleaners, Washaterias",2500-2599,BROADWAY,ST,-,1
2015-05-20T00:00:00Z,20,Aggravated Assault,11H20,Residence or House,7800-7899,MAGNOLIA,-,E,1
2015-05-24T00:00:00Z,07,Theft,11H20,Residence or House,6700-6799,KELLER,-,-,1
2015-05-20T00:00:00Z,00,Burglary,11H20,Residence or House,9100-9199,AVENUE Q,-,E,1
2015-05-07T00:00:00Z,10,Theft,11H20,Residence or House,1900-1999,BROADWAY,ST,-,1
2015-05-29T00:00:00Z,15,Aggravated Assault,11H20,"Road, Street, or Sidewalk",400-499,MEDINA,-,-,1
2015-05-21T00:00:00Z,09,Burglary,11H20,Private School,1000-1099,CORAL,ST,-,1
2015-05-17T00:00:00Z,09,Theft,11H20,Apartment Parking Lot,7500-7599,OFFICE CITY,DR,-,1
2015-05-01T00:00:00Z,23,Burglary,11H20,Residence or House,6500-6599,KERNEL,ST,-,1
2015-05-07T00:00:00Z,08,Burglary,11H20,Department or Discount Store,7600-7699,OFFICE CITY,DR,-,1
2015-05-13T00:00:00Z,12,Theft,11H20,Restaurant or Cafeteria,6900-6999,GULF,FWY,-,1
2015-05-22T00:00:00Z,02,Aggravated Assault,11H20,Restaurant or Cafeteria,6900-6999,GULF,FWY,-,1
2015-05-19T00:00:00Z,17,Burglary,11H20,Residence or House,7100-7199,JAPONICA,ST,-,1
2015-05-01T00:00:00Z,16,Burglary,11H20,Apartment,2500-2599,BROADWAY,ST,-,1
2015-05-08T00:00:00Z,17,Theft,11H20,Liquor Store,7000-7099,WOODRIDGE,DR,-,1
2015-05-11T00:00:00Z,17,Burglary,11H20,Garage or Carport,1900-1999,ROOSEVELT,-,-,1
2015-05-09T00:00:00Z,16,Theft,11H20,Residence or House,7000-7099,KERNEL,ST,-,1
2015-05-23T00:00:00Z,15,Theft,11H20,Grocery Store or Supermarket,7500-7599,OFFICE CITY,DR,-,1
2015-05-17T00:00:00Z,12,Theft,11H20,Driveway,7000-7099,NARCISSUS,-,-,1
2015-05-14T00:00:00Z,16,Theft,11H20,Residence or House,800-899,NUECES,-,-,1
2015-05-15T00:00:00Z,10,Theft,11H20,Miscellaneous Business (Non-Specific),1100-1199,BROADWAY,ST,-,1
2015-05-20T00:00:00Z,17,Theft,11H20,Grocery Store or Supermarket Parking Lot,1200-1299,BROADWAY,ST,-,1
2015-05-10T00:00:00Z,03,Theft,11H20,Service or Gas Station,1200-1299,BROADWAY,ST,-,1
2015-05-10T00:00:00Z,18,Theft,11H20,Restaurant or Cafeteria Parking Lot,7000-7099,GULF,FWY,-,1
2015-05-10T00:00:00Z,21,Burglary,11H20,Apartment,7500-7599,OFFICE CITY,DR,-,1
2015-04-28T00:00:00Z,16,Aggravated Assault,11H20,"Road, Street, or Sidewalk",8400-8499,LA PORTE,RD,-,1
2015-05-02T00:00:00Z,14,Theft,11H20,"Road, Street, or Sidewalk",6600-6699,KELLER,-,-,1
2015-05-03T00:00:00Z,15,Theft,11H20,Residence or House,2700-2799,WOODRIDGE MANOR,DR,-,1
2015-05-04T00:00:00Z,11,Auto Theft,11H20,"Pawn, Resale Shop, or Flea Market",1000-1099,EVERGREEN,DR,-,1
2015-05-16T00:00:00Z,14,Theft,11H20,Other Parking Lot,7000-7099,WOODRIDGE,DR,-,1
2015-05-18T00:00:00Z,17,Theft,11H20,Restaurant or Cafeteria Parking Lot,6900-6999,GULF,FWY,-,1
2015-05-23T00:00:00Z,14,Auto Theft,11H20,"Road, Street, or Sidewalk",8500-8599,LOOP,-,S,1
2015-05-23T00:00:00Z,17,Robbery,11H20,Service or Gas Station,1100-1199,BROADWAY,-,-,1
2015-05-15T00:00:00Z,10,Theft,11H20,"Road, Street, or Sidewalk",8400-8499,MANCHESTER,ST,-,1
2015-05-24T00:00:00Z,06,Auto Theft,11H20,"Road, Street, or Sidewalk",7700-7799,ARBERRY,ST,-,1
2015-05-22T00:00:00Z,20,Burglary,11H20,Residence or House,7000-7099,ILEX,ST,-,1
2015-05-05T00:00:00Z,14,Theft,11H20,Residence or House,7400-7499,ILEX,ST,-,1
2015-05-01T00:00:00Z,06,Auto Theft,11H20,Apartment Parking Lot,7500-7599,OFFICE CITY,DR,-,1
2015-05-02T00:00:00Z,13,Theft,11H30,Apartment Parking Lot,7500-7599,GULF,FWY,-,1
2015-05-02T00:00:00Z,14,Theft,11H30,Residence or House,8600-8699,WINKLER,DR,-,1
2015-05-01T00:00:00Z,15,Burglary,11H30,Residence or House,8000-8099,JULIABORA,-,-,1
2015-05-04T00:00:00Z,13,Auto Theft,11H30,Other Parking Lot,8400-8499,DETROIT,ST,-,1
2015-05-14T00:00:00Z,05,Theft,11H30,Apartment Parking Lot,7900-7999,EASTON,ST,-,1
2015-05-22T00:00:00Z,07,Theft,11H30,Apartment Parking Lot,2900-2999,BROADWAY,ST,-,1
2015-05-28T00:00:00Z,11,Aggravated Assault,11H30,Apartment,4000-4099,OLD GALVESTON,RD,-,1
2015-05-29T00:00:00Z,12,Burglary,11H30,Residence or House,4000-4099,WYNE,-,-,1
2015-05-27T00:00:00Z,17,Theft,11H30,,8500-8599,GULF,FWY,-,1
2015-05-22T00:00:00Z,21,Aggravated Assault,11H30,Apartment,8200-8299,BROCKTON,ST,-,1
2015-05-21T00:00:00Z,16,Theft,11H30,Service or Gas Station,8000-8099,HOWARD,DR,-,1
2015-05-26T00:00:00Z,00,Auto Theft,11H30,Convenience Store Parking Lot,2700-2799,BROADWAY,ST,-,1
2015-05-27T00:00:00Z,02,Auto Theft,11H30,Apartment Parking Lot,3000-3099,BROADWAY,ST,-,1
2015-05-16T00:00:00Z,02,Theft,11H30,Apartment Parking Lot,2800-2899,BROADWAY,ST,-,1
2015-05-15T00:00:00Z,12,Theft,11H30,Apartment Parking Lot,7800-7899,DETROIT,ST,-,1
2015-05-06T00:00:00Z,12,Theft,11H30,Apartment Parking Lot,8200-8299,PARK PLACE,BLVD,-,1
2015-05-11T00:00:00Z,18,Theft,11H30,Apartment,7300-7399,GULF,FWY,-,1
2015-05-12T00:00:00Z,09,Theft,11H30,Restaurant or Cafeteria,6900-6999,MONROE,RD,-,1
2015-05-12T00:00:00Z,12,Robbery,11H30,"Road, Street, or Sidewalk",8400-8499,WIER,DR,-,1
2015-05-09T00:00:00Z,11,Auto Theft,11H30,Driveway,100-199,ROCKLEIGH,PL,-,1
2015-05-31T00:00:00Z,19,Theft,11H30,"Parks and Recreation, Zoo, Swimming Pool",8000-8099,BONNER,DR,-,1
2015-05-18T00:00:00Z,13,Theft,11H30,"Parks and Recreation, Zoo, Swimming Pool",8000-8099,WIER,DR,-,1
2015-05-16T00:00:00Z,23,Theft,11H30,Convenience Store Parking Lot,7900-7999,HOWARD,DR,-,1
2015-05-23T00:00:00Z,17,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2015-05-21T00:00:00Z,20,Theft,11H30,Apartment Parking Lot,8600-8699,WINKLER,DR,-,1
2015-05-08T00:00:00Z,12,Auto Theft,11H30,Apartment Parking Lot,8600-8699,WINKLER,DR,-,1
2015-05-03T00:00:00Z,00,Burglary,11H30,Residence or House,2800-2899,ASHLEY,ST,-,1
2015-05-29T00:00:00Z,16,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2015-05-31T00:00:00Z,18,Theft,11H30,"Church, Synagogue, or Temple Parking Lot",8400-8499,HOWARD,DR,-,1
2015-05-05T00:00:00Z,13,Theft,11H30,Service or Gas Station,7900-7999,HOWARD,DR,-,1
2015-05-15T00:00:00Z,14,Burglary,11H30,Residence or House,7900-7999,ITHACA,-,-,1
2015-05-15T00:00:00Z,08,Theft,11H30,"Parks and Recreation, Zoo, Swimming Pool",8200-8299,BAYOU,DR,N,1
2015-05-21T00:00:00Z,17,Theft,11H30,Convenience Store Parking Lot,7900-7999,HOWARD,DR,-,1
2015-05-13T00:00:00Z,00,Burglary,11H30,Residence or House,8500-8599,DETROIT,ST,-,1
2015-05-12T00:00:00Z,22,Robbery,11H30,Other Parking Lot,6800-6899,MONROE,RD,-,1
2015-05-10T00:00:00Z,23,Aggravated Assault,11H30,Bar or Night Club,8400-8499,GULF,FWY,-,1
2015-05-01T00:00:00Z,09,Theft,11H30,Residence or House,8200-8299,GLENVIEW,DR,-,1
2015-05-22T00:00:00Z,02,Aggravated Assault,11H30,"Road, Street, or Sidewalk",8400-8499,GULF,FWY,-,1
2015-05-30T00:00:00Z,04,Theft,11H30,Service or Gas Station,8500-8599,GULF,FWY,-,1
2015-05-01T00:00:00Z,11,Burglary,11H30,Apartment,8500-8599,WINKLER,DR,-,1
2015-05-14T00:00:00Z,10,Theft,11H30,Restaurant or Cafeteria,8500-8599,GULF,FWY,-,1
2015-05-25T00:00:00Z,03,Auto Theft,11H30,Bar or Night Club Parking Lot,8500-8599,GULF,FWY,-,1
2015-05-26T00:00:00Z,21,Auto Theft,11H30,Apartment Parking Lot,8900-8999,LOOP,-,-,1
2015-05-28T00:00:00Z,06,Theft,11H30,Apartment Parking Lot,8400-8499,PARK PLACE,BLVD,-,1
2015-05-30T00:00:00Z,21,Theft,11H30,Convenience Store,8000-8099,LOOP,-,S,1
2015-05-30T00:00:00Z,23,Auto Theft,11H30,Commercial Parking Lot or Garage,2500-2599,GALVESTON,RD,-,1
2015-05-21T00:00:00Z,20,Theft,11H30,Grocery Store or Supermarket,8400-8499,WINKLER,DR,-,1
2015-04-11T00:00:00Z,10,Theft,11H30,Apartment,8600-8699,WINKLER,DR,-,1
2015-05-04T00:00:00Z,00,Theft,11H30,Restaurant or Cafeteria Parking Lot,8500-8599,GULF,FWY,-,1
2015-05-04T00:00:00Z,21,Aggravated Assault,11H30,"Electronics Store, Electrical Supplies",6800-6899,MONROE,RD,-,1
2015-05-07T00:00:00Z,11,Theft,11H30,Apartment,8600-8699,WINKLER,DR,-,1
2015-05-11T00:00:00Z,19,Theft,11H30,Apartment Parking Lot,8200-8299,PARK PLACE,BLVD,-,1
2015-05-11T00:00:00Z,16,Theft,11H30,Apartment Parking Lot,8500-8599,WINKLER,DR,-,1
2015-05-28T00:00:00Z,12,Theft,11H30,Restaurant or Cafeteria Parking Lot,8500-8599,GULF,FWY,-,1
2015-05-28T00:00:00Z,19,Theft,11H30,Convenience Store,8000-8099,LOOP,-,S,1
2015-05-29T00:00:00Z,08,Theft,11H30,Restaurant or Cafeteria Parking Lot,8500-8599,GULF,FWY,-,1
2015-05-29T00:00:00Z,16,Aggravated Assault,11H30,Apartment,8300-8399,WINKLER,DR,-,1
2015-05-02T00:00:00Z,15,Theft,11H30,"Parks and Recreation, Zoo, Swimming Pool",8200-8299,BAYOU,DR,N,1
2015-05-04T00:00:00Z,17,Burglary,11H30,Residence or House,7900-7999,GRAFTON,-,-,1
2015-05-10T00:00:00Z,02,Robbery,11H30,"Road, Street, or Sidewalk",8100-8199,WIER,DR,-,1
2015-05-09T00:00:00Z,21,Burglary,11H30,Residence or House,8200-8299,BONNER,DR,-,1
2015-05-08T00:00:00Z,20,Auto Theft,11H30,Driveway,3000-3099,SHADY PARK,DR,-,1
2015-05-13T00:00:00Z,12,Burglary,11H30,Residence or House,8000-8099,DETROIT,ST,-,1
2015-05-21T00:00:00Z,12,Theft,11H30,Restaurant or Cafeteria Parking Lot,6900-6999,MONROE,RD,-,1
2015-05-23T00:00:00Z,01,Rape,11H30,Residence or House,8300-8399,LENORE,-,-,1
2015-05-19T00:00:00Z,07,Auto Theft,11H30,Apartment Parking Lot,8500-8599,WINKLER,DR,-,1
2015-05-16T00:00:00Z,09,Auto Theft,11H30,Bar or Night Club,8200-8299,WINKLER,DR,-,1
2015-05-31T00:00:00Z,06,Robbery,11H30,Apartment,3400-3499,DOVER,ST,-,1
2015-05-19T00:00:00Z,15,Burglary,11H40,Residence or House,200-299,AXILDA,ST,-,1
2015-05-20T00:00:00Z,16,Auto Theft,11H40,Miscellaneous Business (Non-Specific),1700-1799,AHRENS,ST,-,1
2015-05-08T00:00:00Z,13,Theft,11H40,Other Parking Lot,8500-8599,HOWARD,DR,-,1
2015-05-21T00:00:00Z,11,Theft,11H40,Grocery Store or Supermarket,5400-5499,NIGHTINGALE,AVE,-,1
2015-05-04T00:00:00Z,11,Auto Theft,11H40,Grocery Store or Supermarket Parking Lot,8500-8599,HOWARD,DR,-,1
2015-05-04T00:00:00Z,17,Auto Theft,11H40,Other Parking Lot,12000-12099,LAWNDALE,-,-,1
2015-05-06T00:00:00Z,13,Auto Theft,11H40,Other Parking Lot,9800-9899,STEELMAN,-,-,1
2015-05-27T00:00:00Z,07,Auto Theft,11H40,Driveway,600-699,MAROBY,AVE,-,1
2015-05-19T00:00:00Z,11,Theft,11H40,Grocery Store or Supermarket Parking Lot,4800-4899,GALVESTON,RD,-,1
2015-05-17T00:00:00Z,22,Theft,11H40,Driveway,800-899,MAROBY,AVE,-,1
2015-05-17T00:00:00Z,23,Theft,11H40,Driveway,700-799,OGILVIE,AVE,-,1
2015-05-20T00:00:00Z,18,Theft,11H40,Residence or House,1200-1299,AXILDA,ST,-,1
2015-05-11T00:00:00Z,09,Theft,11H40,Grocery Store or Supermarket,4800-4899,GALVESTON,RD,-,2
2015-05-06T00:00:00Z,08,Theft,11H40,,UNK,BOBOLINK,-,-,1
2015-05-04T00:00:00Z,22,Robbery,11H50,Restaurant or Cafeteria Parking Lot,9200-9299,GULF,FWY,-,1
2015-05-21T00:00:00Z,12,Theft,11H50,Miscellaneous Business (Non-Specific),8800-8899,GULF,FWY,-,1
2015-05-21T00:00:00Z,18,Burglary,11H50,Apartment,1700-1799,COLLEGE,-,-,1
2015-05-19T00:00:00Z,11,Burglary,11H50,Residence or House,9300-9399,TALLYHO,-,-,1
2015-05-16T00:00:00Z,09,Auto Theft,11H50,Bar or Night Club Parking Lot,9300-9399,GULF,FWY,-,1
2015-05-25T00:00:00Z,06,Auto Theft,11H50,Apartment Parking Lot,4900-4999,ALLENDALE,RD,-,1
2015-05-14T00:00:00Z,14,Theft,11H50,Commercial Building,8800-8899,GULF,FWY,-,1
2015-05-25T00:00:00Z,06,Burglary,11H50,Convenience Store,2800-2899,RICHEY,ST,S,1
2015-05-22T00:00:00Z,07,Burglary,11H50,Construction Site,9100-9199,GULF,FWY,-,1
2015-05-26T00:00:00Z,14,Burglary,11H50,Apartment,4900-4999,ALLENDALE,RD,-,1
2015-05-05T00:00:00Z,10,Robbery,11H50,,3100-3199,FOREST OAKS,BLVD,-,1
2015-05-11T00:00:00Z,10,Theft,11H50,Driveway,5700-5799,BROOKGLEN,DR,-,1
2015-05-29T00:00:00Z,16,Theft,11H50,Strip Business Center Parking Lot,9200-9299,GULF,FWY,-,1
2015-05-14T00:00:00Z,14,Burglary,11H50,Residence or House,5500-5599,BERRY CREEK,DR,-,1
2015-04-17T00:00:00Z,10,Theft,11H50,Warehouse,2900-2999,S.RICHEY,ST,-,1
2015-05-13T00:00:00Z,16,Theft,11H50,Commercial Parking Lot or Garage,5300-5399,GALVESTON,RD,-,1
2015-05-24T00:00:00Z,13,Theft,11H50,Residence or House,5500-5599,MEADOW CREEK,LN,-,1
2015-05-16T00:00:00Z,10,Auto Theft,11H50,Restaurant or Cafeteria Parking Lot,5600-5699,BERRY CREEK,DR,-,1
2015-05-03T00:00:00Z,08,Robbery,11H50,"Road, Street, or Sidewalk",1800-1899,SIEBER,-,-,1
2015-05-06T00:00:00Z,10,Theft,11H50,Residence or House,5700-5799,MEADOW CREEK,LN,-,1
2015-05-30T00:00:00Z,21,Auto Theft,11H50,Apartment Parking Lot,5100-5199,SILVER CREEK,DR,-,1
2015-05-02T00:00:00Z,09,Burglary,11H50,Miscellaneous Business (Non-Specific),9200-9299,GULF,FWY,-,1
2015-05-01T00:00:00Z,03,Robbery,11H50,"Road, Street, or Sidewalk",5100-5199,SILVER CREEK,DR,-,1
2015-05-21T00:00:00Z,06,Auto Theft,11H50,"Road, Street, or Sidewalk",5600-5699,MEADOW CREEK,LN,-,1
2015-05-29T00:00:00Z,18,Rape,11H50,Residence or House,5700-5799,TURTLE CREEK,RD,-,1
2015-05-31T00:00:00Z,15,Theft,11H50,Apartment,5100-5199,SILVER CREEK,DR,-,1
2015-05-12T00:00:00Z,09,Auto Theft,11H50,"Road, Street, or Sidewalk",5100-5199,SLEEPY CREEK,DR,-,1
2015-05-12T00:00:00Z,09,Theft,11H50,Commercial Building,8800-8899,GULF,FWY,-,1
2015-05-08T00:00:00Z,10,Burglary,11H50,Apartment,5100-5199,SILVER CREEK,DR,-,1
2015-05-19T00:00:00Z,16,Rape,11H50,"Road, Street, or Sidewalk",9300-9399,TALLYHO,-,-,1
2015-05-17T00:00:00Z,15,Robbery,12D10,"Electronics Store, Electrical Supplies",11500-11599,GULF,FWY,-,1
2015-05-22T00:00:00Z,16,Aggravated Assault,12D10,Residence or House,1100-1199,SULPHUR,-,-,1
2015-05-22T00:00:00Z,14,Theft,12D10,Restaurant or Cafeteria,1000-1099,EDGEBROOK,DR,-,1
2015-05-08T00:00:00Z,04,Theft,12D10,Apartment Parking Lot,10100-10199,WINDMILL LAKES,BLVD,-,1
2015-05-09T00:00:00Z,09,Theft,12D10,Apartment Parking Lot,UNK,EDGEBROOK,DR,E,1
2015-05-07T00:00:00Z,10,Theft,12D10,Miscellaneous Business (Non-Specific),10000-10099,ALMEDA GENOA,RD,-,1
2015-05-12T00:00:00Z,06,Theft,12D10,Apartment Parking Lot,9900-9999,WINDMILL LAKES,BLVD,-,1
2015-05-12T00:00:00Z,16,Theft,12D10,Department or Discount Store,10400-10499,GULF,FWY,-,1
2015-05-13T00:00:00Z,10,Theft,12D10,Service or Gas Station,10500-10599,GULF,FWY,-,1
2015-05-04T00:00:00Z,14,Theft,12D10,Department or Discount Store,10500-10599,GULF,FWY,-,1
2015-05-04T00:00:00Z,15,Theft,12D10,Miscellaneous Business (Non-Specific),1100-1199,EDGEBROOK,DR,-,1
2015-05-01T00:00:00Z,03,Burglary,12D10,"Hotel, Motel, Inn, Etc.",9900-9999,GULF,FWY,-,1
2015-05-02T00:00:00Z,10,Theft,12D10,"Parks and Recreation, Zoo, Swimming Pool",2300-2399,THETA,-,-,1
2015-05-28T00:00:00Z,19,Theft,12D10,Hotel or Motel Parking Lot,9900-9999,GULF,FWY,-,1
2015-05-28T00:00:00Z,19,Auto Theft,12D10,Grocery Store or Supermarket Parking Lot,9500-9599,ROWLETT,-,-,1
2015-05-08T00:00:00Z,10,Auto Theft,12D10,Residence or House,3900-3999,ARLINGTON SQUARE,DR,-,1
2015-05-07T00:00:00Z,12,Auto Theft,12D10,"Hotel, Motel, Inn, Etc.",9900-9999,GULF,FWY,-,1
2015-05-07T00:00:00Z,09,Theft,12D10,Convenience Store,100-199,EDGEBROOK,DR,E,1
2015-05-07T00:00:00Z,06,Theft,12D10,Residence or House,10900-10999,MOSSY HOLLOW,LN,-,1
2015-05-11T00:00:00Z,20,Theft,12D10,Strip Business Center Parking Lot,10300-10399,ALMEDA GENOA,RD,-,1
2015-05-03T00:00:00Z,14,Theft,12D10,Other Parking Lot,10400-10499,GULF,FWY,-,1
2015-05-04T00:00:00Z,02,Theft,12D10,Driveway,2400-2499,METZ,-,-,1
2015-05-06T00:00:00Z,11,Burglary,12D10,Apartment,1400-1499,REDFORD,-,-,1
2015-05-03T00:00:00Z,04,Burglary,12D10,Liquor Store,11100-11199,GULF,FWY,-,1
2015-05-03T00:00:00Z,13,Robbery,12D10,Department or Discount Store,100-199,ALMEDA MALL,-,-,1
2015-05-19T00:00:00Z,09,Theft,12D10,Vacant Building (Commercial),900-999,EDGEBROOK,DR,-,1
2015-05-19T00:00:00Z,06,Auto Theft,12D10,"Road, Street, or Sidewalk",800-899,REGAL,-,-,1
2015-05-18T00:00:00Z,12,Auto Theft,12D10,Other Parking Lot,1500-1599,ELTON,ST,-,1
2015-05-16T00:00:00Z,07,Theft,12D10,Apartment Parking Lot,4300-4399,SHAVER,ST,S,1
2015-05-15T00:00:00Z,22,Theft,12D10,Residence or House,11100-11199,FERN TERRACE,DR,-,1
2015-05-16T00:00:00Z,20,Robbery,12D10,Restaurant or Cafeteria,11400-11499,GULF,FWY,-,1
2015-05-17T00:00:00Z,07,Theft,12D10,Apartment Parking Lot,UNK,EDGEBROOK,DR,E,1
2015-05-14T00:00:00Z,12,Theft,12D10,Service or Gas Station,10500-10599,GULF,FWY,-,1
2015-05-15T00:00:00Z,13,Theft,12D10,Apartment Parking Lot,9700-9799,WINDWATER,DR,-,1
2015-05-15T00:00:00Z,09,Theft,12D10,Convenience Store Parking Lot,10500-10599,GULF,FWY,-,1
2015-05-23T00:00:00Z,04,Robbery,12D10,Adult Book Store or Newsstand,500-599,ELTON,ST,-,1
2015-05-23T00:00:00Z,04,Theft,12D10,Apartment Parking Lot,8600-8699,THETA,-,-,1
2015-05-24T00:00:00Z,07,Burglary,12D10,Apartment,9900-9999,WINDMILL LAKES,BLVD,-,1
2015-05-21T00:00:00Z,14,Theft,12D10,Vehicle/Auto Sales/Lease/Auto Parts Store,11200-11299,GULF,FWY,-,1
2015-05-21T00:00:00Z,21,Theft,12D10,Restaurant or Cafeteria Parking Lot,500-599,ALMEDA MALL,-,-,1
2015-05-22T00:00:00Z,13,Theft,12D10,Convenience Store Parking Lot,1000-1099,EDGEBROOK,DR,-,1
2015-05-24T00:00:00Z,21,Robbery,12D10,Mall Parking Lot,200-299,ALMEDA MALL,-,-,1
2015-05-25T00:00:00Z,02,Robbery,12D10,Bar or Night Club Parking Lot,500-599,ALMEDA MALL,-,-,1
2015-05-28T00:00:00Z,03,Burglary,12D10,Office Building,10100-10199,KLECKLEY,DR,-,1
2015-05-28T00:00:00Z,13,Theft,12D10,Residence or House,9900-9999,NEY,-,-,1
2015-05-27T00:00:00Z,18,Auto Theft,12D10,Other Parking Lot,12200-12299,GULF,FWY,-,1
2015-05-27T00:00:00Z,07,Theft,12D10,Apartment Parking Lot,10200-10299,WINDMILL LAKES,BLVD,-,1
2015-05-29T00:00:00Z,06,Auto Theft,12D10,Driveway,8900-8999,SPURFLOWER PATH,LN,-,1
2015-05-28T00:00:00Z,13,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2015-05-31T00:00:00Z,15,Auto Theft,12D10,Mall Parking Lot,12200-12299,GULF,FWY,-,1
2015-05-22T00:00:00Z,00,Auto Theft,12D10,Restaurant or Cafeteria Parking Lot,10300-10399,ALMEDA GENOA,RD,-,1
2015-05-23T00:00:00Z,14,Burglary,12D10,Apartment,9400-9499,CLEARWOOD,-,-,1
2015-05-26T00:00:00Z,17,Auto Theft,12D10,Strip Business Center Parking Lot,11100-11199,GULF,FWY,-,1
2015-05-27T00:00:00Z,13,Theft,12D10,Commercial Parking Lot or Garage,10500-10599,GULF,FWY,-,1
2015-05-13T00:00:00Z,22,Theft,12D10,Miscellaneous Business (Non-Specific),10000-10099,GULF,FWY,-,1
2015-05-14T00:00:00Z,17,Auto Theft,12D10,Strip Business Center Parking Lot,11500-11599,GULF,FWY,-,1
2015-05-15T00:00:00Z,07,Theft,12D10,Convenience Store Parking Lot,10500-10599,GULF,FWY,-,1
2015-05-15T00:00:00Z,13,Theft,12D10,Mall Parking Lot,UNK,ALMEDA MALL,-,-,1
2015-05-15T00:00:00Z,20,Rape,12D10,"Laundry, Dry Cleaners, Washaterias",9200-9299,NATHANIEL,-,-,1
2015-05-16T00:00:00Z,23,Robbery,12D10,"Road, Street, or Sidewalk",3900-3999,ARLINGTON SQUARE,DR,-,1
2015-05-16T00:00:00Z,15,Robbery,12D10,Apartment Parking Lot,1100-1199,EDGEBROOK,DR,-,1
2015-05-19T00:00:00Z,12,Burglary,12D10,Apartment,100-199,EDGEBROOK,DR,E,1
2015-05-19T00:00:00Z,15,Theft,12D10,Residence or House,1100-1199,EDGEBROOK,DR,-,1
2015-05-02T00:00:00Z,15,Theft,12D10,Grocery Store or Supermarket Parking Lot,9500-9599,ROWLETT,-,-,1
2015-05-02T00:00:00Z,17,Auto Theft,12D10,Restaurant or Cafeteria Parking Lot,9800-9899,GULF,FWY,-,1
