Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-08-14T00:00:00Z,13,Theft,10H10,"Physician, Doctor, Dentist's Office",2500-2599,CANAL,ST,-,1
2014-08-16T00:00:00Z,15,Theft,10H10,,2700-2799,NAVIGATION,-,-,1
2014-08-17T00:00:00Z,01,Burglary,10H10,Residence or House,100-199,EVERTON,ST,-,1
2014-08-23T00:00:00Z,00,Theft,10H10,Commercial Building,3400-3499,CANAL,ST,-,1
2014-08-01T00:00:00Z,18,Theft,10H10,Service or Gas Station,500-599,LOCKWOOD,DR,-,1
2014-08-04T00:00:00Z,12,Burglary,10H10,Residence or House,400-499,SIDNEY,-,-,1
2014-08-04T00:00:00Z,15,Burglary,10H10,Warehouse,3400-3499,COMMERCE,ST,-,1
2014-08-05T00:00:00Z,07,Theft,10H10,Warehouse,100-199,LATHAM,ST,N,1
2014-08-05T00:00:00Z,16,Auto Theft,10H10,Driveway,400-499,HUNT,-,-,1
2014-08-06T00:00:00Z,06,Burglary,10H10,"Factory, Manufacturing, or Industrial",3400-3499,TEXAS,ST,-,1
2014-08-08T00:00:00Z,10,Burglary,10H10,Other Parking Lot,300-399,MCFARLAND,RD,-,1
2014-08-15T00:00:00Z,13,Burglary,10H10,Residence or House,100-199,SIDNEY,-,-,1
2014-08-19T00:00:00Z,22,Burglary,10H10,Residence or House,5400-5499,TEXAS,ST,-,1
2014-08-20T00:00:00Z,10,Robbery,10H10,"Road, Street, or Sidewalk",200-299,SAMPSON,-,-,1
2014-08-23T00:00:00Z,22,Theft,10H10,Other Parking Lot,100-199,ENNIS,ST,N,1
2014-08-30T00:00:00Z,14,Aggravated Assault,10H10,"Road, Street, or Sidewalk",200-299,CAYLOR,-,-,1
2014-08-30T00:00:00Z,20,Burglary,10H20,"Multi-Plex Home (Duplex,Triplex Etc.)",5100-5199,POLK,-,-,1
2014-08-27T00:00:00Z,05,Auto Theft,10H20,"Road, Street, or Sidewalk",5100-5199,CLAREMONT,ST,-,1
2014-08-15T00:00:00Z,22,Burglary,10H20,Residence or House,5300-5399,LEELAND,-,-,1
2014-08-12T00:00:00Z,08,Burglary,10H20,Apartment,1600-1699,MARLIN,ST,-,1
2014-08-23T00:00:00Z,09,Burglary,10H20,Commercial Building,1600-1699,CULLEN,BLVD,-,1
2014-08-23T00:00:00Z,13,Burglary,10H20,,4600-4699,PARK,DR,-,1
2014-08-25T00:00:00Z,09,Burglary,10H20,Residence or House,4400-4499,WOODSIDE,ST,-,1
2014-08-10T00:00:00Z,17,Burglary,10H20,"Vacant Single Occ Resd(House,Townhs,Dplex)",4100-4199,RUSK,ST,-,1
2014-08-01T00:00:00Z,00,Aggravated Assault,10H20,Residence or House,1300-1399,LAWSON,-,-,1
2014-08-22T00:00:00Z,18,Theft,10H20,Service or Gas Station,5100-5199,LINDSAY,-,-,1
2014-08-22T00:00:00Z,11,Auto Theft,10H20,Residence or House,5000-5099,PEASE,-,-,1
2014-08-18T00:00:00Z,22,Theft,10H20,Residence or House,4300-4399,POLK,-,-,1
2014-08-18T00:00:00Z,10,Theft,10H20,Service or Gas Station,4700-4799,GULF,FWY,-,1
2014-08-18T00:00:00Z,14,Burglary,10H20,"Vacant Single Occ Resd(House,Townhs,Dplex)",4400-4499,WALKER,ST,-,1
2014-08-16T00:00:00Z,16,Burglary,10H20,Residence or House,1100-1199,WYATT,-,-,1
2014-08-02T00:00:00Z,12,Theft,10H20,Grocery Store or Supermarket,4000-4099,POLK,-,-,1
2014-08-28T00:00:00Z,04,Theft,10H20,,1100-1199,WYATT,-,-,1
2014-08-17T00:00:00Z,04,Aggravated Assault,10H20,Residence or House,4700-4799,PARK,DR,-,1
2014-08-18T00:00:00Z,06,Burglary,10H20,Auto Repair,5300-5399,POLK,-,-,1
2014-08-19T00:00:00Z,09,Theft,10H20,,4300-4399,BELL,ST,-,1
2014-08-10T00:00:00Z,21,Burglary,10H20,Residence or House,4400-4499,DALLAS,ST,-,1
2014-08-03T00:00:00Z,22,Theft,10H20,"Road, Street, or Sidewalk",3900-3999,LAMAR,-,-,1
2014-08-28T00:00:00Z,11,Burglary,10H20,Residence or House,5300-5399,JEFFERSON,ST,-,1
2014-08-27T00:00:00Z,09,Theft,10H20,Commercial Building,3800-3899,GULF,FWY,-,1
2014-08-26T00:00:00Z,09,Theft,10H20,Residence or House,4000-4099,DALLAS,ST,-,1
2014-08-07T00:00:00Z,14,Theft,10H20,,2100-2199,TELEPHONE,-,-,1
2014-08-09T00:00:00Z,09,Aggravated Assault,10H20,"Road, Street, or Sidewalk",700-799,ALTIC,ST,-,1
2014-08-14T00:00:00Z,16,Theft,10H20,Miscellaneous Business (Non-Specific),3800-3899,LAMAR,-,-,1
2014-08-14T00:00:00Z,17,Auto Theft,10H20,Miscellaneous Business (Non-Specific),5000-5099,RUSK,ST,-,1
2014-08-19T00:00:00Z,11,Theft,10H20,,800-899,TELEPHONE,-,-,1
2014-08-05T00:00:00Z,17,Theft,10H20,Commercial Parking Lot or Garage,700-799,TELEPHONE,-,-,1
2014-08-25T00:00:00Z,17,Theft,10H20,"Road, Street, or Sidewalk",1100-1199,WYATT,-,-,1
2014-08-23T00:00:00Z,22,Aggravated Assault,10H20,,5000-5099,CLAREMONT,ST,-,1
2014-08-14T00:00:00Z,09,Burglary,10H20,Residence or House,3900-3999,RUSK,ST,-,1
2014-08-10T00:00:00Z,17,Burglary,10H20,Residence or House,1900-1999,LOMBARDY,ST,-,1
2014-08-04T00:00:00Z,19,Theft,10H20,Vacant Building (Commercial),1900-1999,TELLEPSEN,-,-,1
2014-08-06T00:00:00Z,10,Theft,10H30,"Road, Street, or Sidewalk",2700-2799,CLAY,-,-,1
2014-08-03T00:00:00Z,09,Theft,10H30,"Road, Street, or Sidewalk",300-399,BASTROP,ST,-,1
2014-08-10T00:00:00Z,10,Aggravated Assault,10H30,,2000-2099,LEELAND,-,-,1
2014-08-01T00:00:00Z,04,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,BELL,ST,-,1
2014-08-08T00:00:00Z,15,Theft,10H30,Residence or House,1300-1399,DOWLING,ST,-,1
2014-08-20T00:00:00Z,11,Theft,10H30,,200-299,ST EMANUEL,-,-,1
2014-08-17T00:00:00Z,11,Theft,10H30,"Road, Street, or Sidewalk",2300-2399,MCKINNEY,ST,-,1
2014-08-31T00:00:00Z,02,Robbery,10H30,"Road, Street, or Sidewalk",2300-2399,BELL,ST,-,1
2014-08-17T00:00:00Z,06,Auto Theft,10H30,Bar or Night Club,3400-3499,GULF,FWY,-,1
2014-08-11T00:00:00Z,12,Theft,10H30,"Vacant Single Occ Resd(House,Townhs,Dplex)",2500-2599,LAMAR,-,-,1
2014-08-02T00:00:00Z,07,Theft,10H30,,2000-2099,LEELAND,-,-,1
2014-08-26T00:00:00Z,19,Theft,10H30,"Road, Street, or Sidewalk",400-499,DOWLING,ST,-,1
2014-08-06T00:00:00Z,04,Theft,10H30,"Road, Street, or Sidewalk",1200-1299,SAMPSON,-,-,1
2014-08-02T00:00:00Z,11,Burglary,10H30,Residence or House,1700-1799,ADEN,DR,-,1
2014-08-03T00:00:00Z,14,Theft,10H30,Commercial Building,2300-2399,MCKINNEY,ST,-,1
2014-08-01T00:00:00Z,09,Theft,10H30,,2000-2099,DALLAS,-,-,1
2014-08-03T00:00:00Z,10,Theft,10H30,Driveway,1700-1799,DELANO,-,-,1
2014-08-05T00:00:00Z,08,Auto Theft,10H30,"Road, Street, or Sidewalk",1700-1799,ADEN MIST,DR,-,1
2014-08-10T00:00:00Z,01,Theft,10H30,Driveway,1400-1499,PALMER,ST,-,1
2014-08-18T00:00:00Z,16,Auto Theft,10H30,Apartment Parking Lot,3000-3099,POLK,ST,-,1
2014-08-18T00:00:00Z,19,Rape,10H30,,400-499,DOWLING,ST,-,1
2014-08-19T00:00:00Z,07,Theft,10H30,Apartment Parking Lot,1400-1499,DOWLING,ST,-,1
2014-08-19T00:00:00Z,07,Theft,10H30,Driveway,1400-1499,DOWLING,ST,-,1
2014-08-19T00:00:00Z,09,Theft,10H30,Residence or House,1700-1799,SAMPSON,-,-,1
2014-08-20T00:00:00Z,23,Theft,10H30,Bar or Night Club,800-899,SAINT CHARLES,-,-,1
2014-08-25T00:00:00Z,16,Theft,10H30,Restaurant or Cafeteria,1100-1199,SCOTT,-,-,1
2014-08-26T00:00:00Z,23,Theft,10H30,,2100-2199,WALKER,ST,-,1
2014-08-02T00:00:00Z,03,Robbery,10H30,Commercial Parking Lot or Garage,2200-2299,PRESTON,ST,-,1
2014-08-21T00:00:00Z,15,Theft,10H30,Service or Gas Station,3500-3599,GULF,FWY,-,1
2014-08-26T00:00:00Z,21,Theft,10H30,,2100-2199,WALKER,ST,-,1
2014-08-30T00:00:00Z,02,Theft,10H30,,1700-1799,ENNIS,ST,-,1
2014-08-30T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-27T00:00:00Z,22,Theft,10H40,Restaurant or Cafeteria Parking Lot,3400-3499,MILAM,-,-,2
2014-08-29T00:00:00Z,17,Burglary,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-29T00:00:00Z,17,Rape,10H40,Bus Stop,2500-2599,FANNIN,-,-,1
2014-08-22T00:00:00Z,12,Robbery,10H40,"Road, Street, or Sidewalk",4400-4499,MAIN,ST,-,1
2014-08-23T00:00:00Z,17,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-08-13T00:00:00Z,23,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2014-08-16T00:00:00Z,17,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",3300-3399,MAIN,ST,-,1
2014-08-02T00:00:00Z,11,Auto Theft,10H40,Residence or House,2200-2299,AUSTIN,ST,-,1
2014-08-03T00:00:00Z,01,Robbery,10H40,,2900-2999,FANNIN,-,-,1
2014-08-08T00:00:00Z,10,Theft,10H40,,4200-4299,SAN JACINTO,-,-,1
2014-08-09T00:00:00Z,00,Burglary,10H40,Residence or House,1800-1899,ROSALIE,-,-,1
2014-08-07T00:00:00Z,01,Burglary,10H40,Other Parking Lot,2600-2699,HAMILTON,ST,-,1
2014-08-27T00:00:00Z,13,Theft,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2014-08-28T00:00:00Z,09,Burglary,10H40,Office Building,3600-3699,MAIN,ST,-,1
2014-08-26T00:00:00Z,14,Theft,10H40,,1000-1099,ELGIN,ST,-,1
2014-08-24T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-08-25T00:00:00Z,06,Theft,10H40,Bus Stop,2500-2599,SAN JACINTO,-,-,1
2014-08-21T00:00:00Z,19,Theft,10H40,Convenience Store,1000-1099,ELGIN,ST,-,1
2014-08-19T00:00:00Z,22,Theft,10H40,Commercial Parking Lot or Garage,1000-1099,MCGOWEN,ST,-,1
2014-08-17T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-18T00:00:00Z,11,Robbery,10H40,"Road, Street, or Sidewalk",4600-4699,MAIN,ST,-,1
2014-08-18T00:00:00Z,14,Theft,10H40,"Multi-Plex Home (Duplex,Triplex Etc.)",2300-2399,CRAWFORD,ST,-,1
2014-08-19T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-13T00:00:00Z,21,Aggravated Assault,10H40,Apartment,4000-4099,FANNIN,-,-,1
2014-08-15T00:00:00Z,16,Theft,10H40,,800-899,ELGIN,ST,-,1
2014-05-14T00:00:00Z,18,Auto Theft,10H40,,1000-1099,WEBSTER,-,-,1
2014-06-16T00:00:00Z,09,Burglary,10H40,Apartment,4500-4599,TRAVIS,-,-,1
2014-07-06T00:00:00Z,15,Theft,10H40,,2100-2199,MAIN,ST,-,1
2014-08-02T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-03T00:00:00Z,02,Theft,10H40,Restaurant or Cafeteria Parking Lot,2000-2099,MAIN,ST,-,1
2014-08-03T00:00:00Z,10,Burglary,10H40,Apartment,2700-2799,TRAVIS,-,-,1
2014-08-05T00:00:00Z,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-10T00:00:00Z,19,Auto Theft,10H40,Other Parking Lot,2600-2699,TRAVIS,-,-,1
2014-08-10T00:00:00Z,03,Robbery,10H40,"Road, Street, or Sidewalk",2100-2199,FANNIN,-,-,1
2014-08-10T00:00:00Z,08,Theft,10H40,Residence or House,1300-1399,ROSALIE,-,-,1
2014-08-11T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-11T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",2200-2299,AUSTIN,ST,-,1
2014-08-13T00:00:00Z,07,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-17T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,CAROLINE,ST,-,1
2014-08-13T00:00:00Z,00,Theft,10H40,Apartment Parking Lot,2300-2399,MILAM,-,-,1
2014-08-14T00:00:00Z,13,Theft,10H40,Bar or Night Club,3000-3099,CAROLINE,ST,-,1
2014-08-10T00:00:00Z,00,Auto Theft,10H40,,1100-1199,EAGLE,ST,-,1
2014-08-12T00:00:00Z,12,Theft,10H40,Office Building,2000-2099,CRAWFORD,ST,-,1
2014-08-12T00:00:00Z,14,Theft,10H40,,4200-4299,SAN JACINTO,-,-,1
2014-08-06T00:00:00Z,17,Theft,10H40,,4200-4299,MAIN,ST,-,1
2014-08-05T00:00:00Z,08,Theft,10H40,,3400-3499,LA BRANCH,-,-,1
2014-08-04T00:00:00Z,16,Theft,10H40,,3100-3199,SAN JACINTO,-,-,1
2014-08-02T00:00:00Z,00,Theft,10H40,,900-999,MCGOWEN,ST,-,1
2014-08-31T00:00:00Z,10,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-08-27T00:00:00Z,00,Aggravated Assault,10H40,,4000-4099,FANNIN,-,-,1
2014-08-27T00:00:00Z,09,Theft,10H40,Driveway,2300-2399,MILAM,-,-,1
2014-08-02T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-08-05T00:00:00Z,09,Theft,10H40,Driveway,3200-3299,LA BRANCH,-,-,1
2014-08-06T00:00:00Z,03,Aggravated Assault,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2014-08-11T00:00:00Z,13,Theft,10H40,Bar or Night Club,2900-2999,TRAVIS,-,-,1
2014-08-09T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-08-08T00:00:00Z,22,Theft,10H40,Bar or Night Club,2900-2999,TRAVIS,-,-,1
2014-08-09T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-08T00:00:00Z,19,Theft,10H40,Residence or House,4000-4099,AUSTIN,ST,-,1
2014-08-18T00:00:00Z,00,Auto Theft,10H40,"Hotel, Motel, Inn, Etc.",2500-2599,HAMILTON,ST,-,2
2014-08-13T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-14T00:00:00Z,06,Theft,10H40,"Road, Street, or Sidewalk",1700-1799,TUAM,-,-,1
2014-08-15T00:00:00Z,01,Theft,10H40,"Road, Street, or Sidewalk",800-899,MCGOWEN,ST,-,1
2014-08-25T00:00:00Z,12,Theft,10H40,,2100-2199,MAIN,ST,-,1
2014-08-25T00:00:00Z,12,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-25T00:00:00Z,18,Robbery,10H40,Other Parking Lot,2700-2799,MILAM,-,-,1
2014-08-22T00:00:00Z,08,Robbery,10H40,"Road, Street, or Sidewalk",3600-3699,MAIN,ST,-,1
2014-08-28T00:00:00Z,01,Theft,10H40,Other Parking Lot,1500-1599,ALABAMA,ST,-,1
2014-08-28T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-08-30T00:00:00Z,18,Theft,10H40,,4200-4299,MAIN,ST,-,1
2014-08-03T00:00:00Z,12,Auto Theft,10H40,Bar or Night Club Parking Lot,2400-2499,SAN JACINTO,-,-,1
2014-08-03T00:00:00Z,04,Robbery,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2014-08-01T00:00:00Z,14,Theft,10H40,,3700-3799,MAIN,-,-,1
2014-08-04T00:00:00Z,20,Theft,10H40,,2900-2999,MILAM,-,-,1
2014-08-05T00:00:00Z,01,Theft,10H40,Alley,1300-1399,GRAY,-,-,1
2014-08-14T00:00:00Z,08,Theft,10H40,"Road, Street, or Sidewalk",1600-1699,DREW,ST,-,1
2014-08-06T00:00:00Z,23,Burglary,10H40,Apartment,2300-2399,MILAM,-,-,1
2014-08-08T00:00:00Z,01,Robbery,10H40,"Road, Street, or Sidewalk",1700-1799,HOLMAN,-,-,1
2014-08-08T00:00:00Z,11,Auto Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-08-10T00:00:00Z,08,Aggravated Assault,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-26T00:00:00Z,12,Theft,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2014-08-25T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",3100-3199,FANNIN,-,-,1
2014-08-25T00:00:00Z,17,Theft,10H40,,2900-2999,FANNIN,-,-,1
2014-08-27T00:00:00Z,07,Theft,10H40,Convenience Store,2100-2199,HAMILTON,ST,-,1
2014-08-24T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-21T00:00:00Z,18,Theft,10H40,Mall Common Area,4200-4299,MAIN,ST,-,1
2014-08-22T00:00:00Z,14,Theft,10H40,Miscellaneous Business (Non-Specific),2400-2499,AUSTIN,ST,-,1
2014-08-15T00:00:00Z,13,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-08-19T00:00:00Z,09,Theft,10H40,Apartment Parking Lot,2300-2399,MILAM,-,-,1
2014-08-21T00:00:00Z,12,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-08-27T00:00:00Z,12,Theft,10H40,"Church, Synagogue, or Temple",2000-2099,CRAWFORD,ST,-,1
2014-08-28T00:00:00Z,17,Theft,10H40,,4200-4299,SAN JACINTO,-,-,1
2014-08-31T00:00:00Z,11,Auto Theft,10H40,Apartment,4600-4699,MAIN,ST,-,1
2014-08-02T00:00:00Z,16,Theft,10H40,,2200-2299,MAIN,ST,-,1
2014-08-01T00:00:00Z,06,Auto Theft,10H40,,2600-2699,FANNIN,-,-,1
2014-08-03T00:00:00Z,13,Theft,10H40,,2400-2499,MAIN,ST,-,1
2014-08-03T00:00:00Z,21,Auto Theft,10H40,,2900-2999,CAROLINE,ST,-,1
2014-08-09T00:00:00Z,19,Theft,10H40,Service or Gas Station,3100-3199,MAIN,ST,-,1
2014-08-10T00:00:00Z,00,Auto Theft,10H40,,2300-2399,TRAVIS,-,-,1
2014-08-10T00:00:00Z,09,Theft,10H40,"Road, Street, or Sidewalk",1500-1599,ISABELLA,-,-,1
2014-08-10T00:00:00Z,13,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-10T00:00:00Z,14,Theft,10H40,"Road, Street, or Sidewalk",200-299,ALABAMA APT 17,-,W,1
2014-08-08T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,TRAVIS,-,-,1
2014-08-08T00:00:00Z,08,Theft,10H40,Residence or House,3300-3399,AUSTIN,ST,-,1
2014-08-16T00:00:00Z,22,Theft,10H40,"Road, Street, or Sidewalk",3700-3799,TRAVIS,-,-,1
2014-08-18T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,2
2014-08-15T00:00:00Z,01,Theft,10H40,Apartment Parking Lot,700-799,TUAM,-,-,1
2014-08-15T00:00:00Z,05,Theft,10H40,"Road, Street, or Sidewalk",2700-2799,JACKSON,ST,-,1
2014-08-20T00:00:00Z,00,Robbery,10H40,Office Building,1700-1799,GRAY,-,-,1
2014-08-25T00:00:00Z,12,Theft,10H40,"Physician, Doctor, Dentist's Office",2100-2199,CRAWFORD,ST,-,1
2014-08-31T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-28T00:00:00Z,22,Theft,10H40,Construction Site,3800-3899,MAIN,ST,-,1
2014-08-16T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-08-18T00:00:00Z,10,Theft,10H40,,2400-2499,SAN JACINTO,-,-,1
2014-08-14T00:00:00Z,08,Theft,10H40,"Road, Street, or Sidewalk",1500-1599,DREW,ST,-,1
2014-08-20T00:00:00Z,17,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-08-21T00:00:00Z,05,Burglary,10H40,"Road, Street, or Sidewalk",2900-2999,CHENEVERT,-,-,1
2014-08-21T00:00:00Z,22,Robbery,10H40,Alley,2100-2199,FANNIN,-,-,1
2014-08-22T00:00:00Z,11,Burglary,10H40,Bar or Night Club,3100-3199,SAN JACINTO,-,-,1
2014-08-23T00:00:00Z,01,Theft,10H40,,3500-3599,MOSLEY,CT,-,1
2014-08-23T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
