Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-03-07T00:00:00Z,20,Theft,15E10,Residence or House,5800-5899,VALKEITH,DR,-,1
2015-03-04T00:00:00Z,14,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-04T00:00:00Z,15,Burglary,15E10,Garage or Carport,5700-5799,RUTHERGLENN,DR,-,1
2015-03-01T00:00:00Z,05,Theft,15E10,Apartment,6500-6599,WANDA,LN,-,1
2015-03-08T00:00:00Z,12,Theft,15E10,Residence or House,400-499,MEYERLAND PLAZA,-,-,1
2015-03-07T00:00:00Z,20,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-04T00:00:00Z,19,Burglary,15E10,Apartment,8800-8899,BRAESMONT,DR,-,1
2015-03-20T00:00:00Z,19,Theft,15E10,"Other, Unknown, or Not Listed",5700-5799,KULDELL,DR,-,1
2015-03-20T00:00:00Z,13,Burglary,15E10,Rental Storage Facility,9600-9699,HILLCROFT,-,-,1
2015-03-27T00:00:00Z,13,Theft,15E10,Apartment,9200-9299,BRAESMONT,DR,-,1
2015-03-27T00:00:00Z,15,Robbery,15E10,"Electronics Store, Electrical Supplies",200-299,MEYERLAND PLAZA,-,-,1
2015-03-25T00:00:00Z,17,Theft,15E10,Grocery Store or Supermarket Parking Lot,5700-5799,BIRDWOOD,RD,-,1
2015-03-30T00:00:00Z,13,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-30T00:00:00Z,16,Theft,15E10,Commercial Parking Lot or Garage,5300-5399,BRAESWOOD,BLVD,N,1
2015-03-28T00:00:00Z,11,Theft,15E10,Apartment Parking Lot,9700-9799,GLENFIELD,CT,-,1
2015-03-14T00:00:00Z,22,Theft,15E10,"Gym, Recreat, Club House, Indoor Pool, Spa",8600-8699,ENDICOTT,LN,-,1
2015-03-14T00:00:00Z,17,Theft,15E10,Restaurant or Cafeteria Parking Lot,4700-4799,BEECHNUT,ST,-,1
2015-03-05T00:00:00Z,17,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-07T00:00:00Z,06,Theft,15E10,"Other, Unknown, or Not Listed",700-799,MEYERLAND PLAZA,-,-,1
2015-03-30T00:00:00Z,12,Auto Theft,15E10,Residence or House,5400-5499,BRAESVALLEY,DR,-,1
2015-03-30T00:00:00Z,15,Theft,15E10,Apartment,8900-8999,CHIMNEY ROCK,RD,-,1
2015-03-06T00:00:00Z,13,Aggravated Assault,15E10,Strip Business Center Parking Lot,100-199,BRAESWOOD SQUARE,-,-,1
2015-03-09T00:00:00Z,12,Theft,15E10,Clothing Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-09T00:00:00Z,13,Burglary,15E10,Maintenance or Building Services,9700-9799,GLENFIELD,CT,-,1
2015-03-14T00:00:00Z,11,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-13T00:00:00Z,01,Auto Theft,15E10,Apartment Parking Lot,8900-8999,BRAESMONT,DR,-,1
2015-03-31T00:00:00Z,12,Burglary,15E10,Apartment,6500-6599,WANDA,LN,-,1
2015-03-24T00:00:00Z,14,Theft,15E10,,300-399,MEYERLAND PLAZA,-,-,1
2015-03-27T00:00:00Z,12,Theft,15E10,Department or Discount Store,100-199,MEYERLAND PLAZA,-,-,1
2015-03-20T00:00:00Z,20,Theft,15E10,Convenience Store,8400-8499,HILLCROFT,-,-,1
2015-03-21T00:00:00Z,14,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-19T00:00:00Z,16,Burglary,15E10,Residence or House,5800-5899,REAMER,-,-,1
2015-03-17T00:00:00Z,13,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-03-18T00:00:00Z,21,Burglary,15E10,Apartment,8900-8999,BRAESMONT,DR,-,1
2015-03-23T00:00:00Z,15,Theft,15E10,Specialty Store (Non-Specific),700-799,MEYERLAND PLAZA,-,-,1
2015-03-19T00:00:00Z,17,Theft,15E10,"Gym, Recreat, Club House, Indoor Pool, Spa",8600-8699,ENDICOTT,LN,-,1
2015-03-26T00:00:00Z,12,Theft,15E10,Construction Site,5000-5099,JASON,-,-,1
2015-03-30T00:00:00Z,15,Theft,15E10,Miscellaneous Business (Non-Specific),5600-5699,BRAESWOOD,BLVD,S,1
2015-03-01T00:00:00Z,05,Theft,15E10,Apartment Parking Lot,5900-5999,BRAESWOOD,BLVD,-,1
2015-02-25T00:00:00Z,10,Burglary,15E10,Residence or House,8900-8999,SANDPIPER,DR,-,1
2015-03-03T00:00:00Z,09,Theft,15E10,"Gym, Recreat, Club House, Indoor Pool, Spa",8400-8499,HILLCROFT,-,-,1
2015-03-10T00:00:00Z,05,Robbery,15E10,"Road, Street, or Sidewalk",9700-9799,GLENFIELD,CT,-,1
2015-03-01T00:00:00Z,16,Aggravated Assault,15E10,Restaurant or Cafeteria,9700-9799,HILLCROFT,-,-,1
2015-03-01T00:00:00Z,19,Theft,15E10,"Gym, Recreat, Club House, Indoor Pool, Spa",8600-8699,ENDICOTT,LN,-,1
2015-02-02T00:00:00Z,08,Theft,15E10,Commercial Parking Lot or Garage,9600-9699,HILLCROFT,-,-,1
2015-03-06T00:00:00Z,06,Burglary,15E10,"Laundry, Dry Cleaners, Washaterias",9600-9699,HILLCROFT,-,-,1
2015-03-17T00:00:00Z,13,Theft,15E10,Commercial Parking Lot or Garage,100-199,MEYERLAND PLAZA,-,-,1
2015-03-24T00:00:00Z,19,Theft,15E10,Drug Store or Medical Supply,5300-5399,BRAESWOOD,BLVD,N,1
2015-03-30T00:00:00Z,15,Theft,15E10,Department or Discount Store,300-399,MEYERLAND PLAZA,-,-,1
2015-03-22T00:00:00Z,13,Theft,15E20,,11600-11699,CHIMNEY ROCK,RD,-,1
2015-03-20T00:00:00Z,10,Theft,15E20,Residence or House,5900-5999,FONTENELLE,DR,-,1
2015-03-05T00:00:00Z,05,Auto Theft,15E20,Apartment Parking Lot,5500-5599,GASMER,DR,-,1
2015-03-09T00:00:00Z,23,Theft,15E20,Service or Gas Station,10700-10799,POST OAK,RD,S,1
2015-03-10T00:00:00Z,00,Auto Theft,15E20,Apartment Parking Lot,5500-5599,GASMER,DR,-,1
2015-03-09T00:00:00Z,00,Robbery,15E20,Apartment Parking Lot,5500-5599,GASMER,DR,-,1
2015-03-10T00:00:00Z,16,Theft,15E20,"Road, Street, or Sidewalk",5700-5799,GREENCRAIG,DR,-,1
2015-03-14T00:00:00Z,17,Theft,15E20,"Road, Street, or Sidewalk",5300-5399,BELLFORT,ST,W,1
2015-03-08T00:00:00Z,16,Theft,15E20,Service or Gas Station,11500-11599,CHIMNEY ROCK,RD,-,1
2015-03-30T00:00:00Z,06,Theft,15E20,,5800-5899,SOUTHMINSTER,DR,-,1
2015-03-22T00:00:00Z,11,Burglary,15E20,Residence or House,6000-6099,CARTAGENA,ST,-,1
2015-03-12T00:00:00Z,10,Burglary,15E20,"Vacant Other Residential (Apartment,Dorms)",10600-10699,POST OAK,RD,S,1
2015-03-11T00:00:00Z,15,Burglary,15E20,Residence or House,12100-12199,STONE EAST,DR,-,1
2015-03-01T00:00:00Z,18,Burglary,15E20,Residence or House,5800-5899,CERRITOS,DR,-,1
2015-03-02T00:00:00Z,08,Theft,15E20,Elementary School,12400-12499,POST OAK,RD,S,1
2015-03-31T00:00:00Z,16,Burglary,15E20,Residence or House,5900-5999,FONTENELLE,DR,-,1
2015-03-28T00:00:00Z,09,Theft,15E20,Grocery Store or Supermarket,10300-10399,POST OAK,RD,S,1
2015-03-21T00:00:00Z,20,Theft,15E20,Service or Gas Station,10300-10399,POST OAK,RD,S,1
2015-03-19T00:00:00Z,19,Burglary,15E20,Residence or House,12400-12499,ATWELL,DR,-,1
2015-03-19T00:00:00Z,17,Burglary,15E20,Residence or House,5400-5499,KINGFISHER,DR,-,1
2015-03-03T00:00:00Z,22,Robbery,15E20,Grocery Store or Supermarket,10800-10899,POST OAK,RD,S,1
2015-03-04T00:00:00Z,09,Burglary,15E20,Restaurant or Cafeteria,10600-10699,POST OAK,RD,S,1
2015-03-12T00:00:00Z,20,Auto Theft,15E20,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
2015-03-12T00:00:00Z,12,Theft,15E20,Service or Gas Station,10700-10799,POST OAK,RD,S,1
2015-03-12T00:00:00Z,01,Burglary,15E20,Convenience Store,5400-5499,BELLFORT,ST,W,1
2015-03-10T00:00:00Z,18,Burglary,15E20,Residence or House,5200-5299,STILLBROOKE,DR,-,1
2015-03-31T00:00:00Z,03,Theft,15E20,Residence or House,6000-6099,HUMMINGBIRD,-,-,1
2015-03-31T00:00:00Z,05,Theft,15E20,Residence or House,5800-5899,GREENCRAIG,DR,-,1
2015-03-18T00:00:00Z,14,Burglary,15E20,Residence or House,5900-5999,MCKNIGHT,-,-,1
2015-03-07T00:00:00Z,21,Theft,15E20,Service or Gas Station,10800-10899,POST OAK,RD,S,1
2015-03-10T00:00:00Z,06,Theft,15E20,"Road, Street, or Sidewalk",5700-5799,ETTRICK,DR,-,1
2015-01-02T00:00:00Z,16,Aggravated Assault,15E20,Residence or House,5200-5299,ARBOLES,DR,-,1
2015-03-02T00:00:00Z,06,Theft,15E20,Residence or House,5700-5799,SOUTHMINSTER,DR,-,1
2015-03-04T00:00:00Z,09,Theft,15E20,Department or Discount Store,11500-11599,CHIMNEY ROCK,RD,-,1
2015-03-03T00:00:00Z,22,Robbery,15E20,Restaurant or Cafeteria,4900-4999,BELLFORT,ST,W,1
2015-03-07T00:00:00Z,00,Theft,15E20,Grocery Store or Supermarket Parking Lot,10300-10399,POST OAK,RD,S,1
2015-03-08T00:00:00Z,17,Theft,15E20,"Road, Street, or Sidewalk",5700-5799,GREENCRAIG,DR,-,1
2015-03-11T00:00:00Z,19,Theft,15E20,Bar or Night Club,11100-11199,POST OAK,RD,S,1
2015-03-31T00:00:00Z,13,Burglary,15E20,Residence or House,12200-12299,ATWELL,DR,-,1
2015-03-23T00:00:00Z,17,Theft,15E20,Service or Gas Station,10300-10399,POST OAK,RD,S,1
2015-03-22T00:00:00Z,06,Burglary,15E20,Commercial Building,10800-10899,POST OAK,RD,S,1
2015-03-15T00:00:00Z,01,Burglary,15E20,Apartment,5200-5299,GASMER,DR,-,1
2015-03-15T00:00:00Z,16,Burglary,15E20,Residence or House,5700-5799,EFFINGHAM,DR,-,1
2015-03-03T00:00:00Z,08,Theft,15E20,"Road, Street, or Sidewalk",12100-12199,STONE WEST,DR,-,1
2015-03-02T00:00:00Z,14,Robbery,15E20,Service or Gas Station,5300-5399,WILLOWBEND,-,-,1
2015-03-23T00:00:00Z,13,Theft,15E20,Residence or House,6000-6099,ETTRICK,DR,-,1
2015-03-30T00:00:00Z,05,Burglary,15E20,Service or Gas Station,6000-6099,WILLOWBEND,-,-,1
2015-03-12T00:00:00Z,16,Aggravated Assault,15E20,Apartment,5500-5599,GASMER,DR,-,1
2015-03-05T00:00:00Z,06,Auto Theft,15E20,Residence or House,5800-5899,WARM SPRINGS,RD,-,1
2015-03-03T00:00:00Z,19,Burglary,15E20,Residence or House,5200-5299,WILLOWBEND,-,-,1
2015-03-03T00:00:00Z,16,Burglary,15E20,Residence or House,5200-5299,WILLOWBEND,-,-,1
2015-03-29T00:00:00Z,16,Burglary,15E20,Apartment,11800-11899,CHIMNEY ROCK,RD,-,1
2015-03-28T00:00:00Z,01,Theft,15E20,Bar or Night Club Parking Lot,10500-10599,POST OAK,RD,S,1
2015-03-26T00:00:00Z,20,Burglary,15E20,Residence or House,5100-5199,WAYCROSS,DR,-,1
2015-03-21T00:00:00Z,17,Theft,15E20,Grocery Store or Supermarket Parking Lot,11300-11399,CHIMNEY ROCK,RD,-,1
2015-03-21T00:00:00Z,23,Auto Theft,15E20,"Road, Street, or Sidewalk",12100-12199,HILLCROFT,-,-,1
2015-03-21T00:00:00Z,23,Theft,15E30,"Road, Street, or Sidewalk",10000-10099,MAIN,ST,S,1
2015-03-20T00:00:00Z,14,Theft,15E30,Residence or House,3700-3799,BRAESWOOD,BLVD,S,1
2015-03-20T00:00:00Z,09,Theft,15E30,"Parks and Recreation, Zoo, Swimming Pool",10400-10499,CLIFFWOOD,DR,-,1
2015-03-20T00:00:00Z,13,Theft,15E30,"Hotel, Motel, Inn, Etc.",3200-3299,LOOP,-,S,1
2015-03-19T00:00:00Z,09,Auto Theft,15E30,Driveway,4000-4099,LEVONSHIRE,DR,-,1
2015-03-07T00:00:00Z,13,Burglary,15E30,Apartment,7300-7399,BROMPTON,ST,-,1
2015-03-12T00:00:00Z,16,Theft,15E30,Other Parking Lot,4600-4699,BEECHNUT,ST,-,1
2015-03-12T00:00:00Z,18,Rape,15E30,Apartment,4500-4599,BEECHNUT,ST,-,1
2015-03-15T00:00:00Z,11,Auto Theft,15E30,Office Building,4000-4099,WILLOWBEND,-,-,1
2015-03-10T00:00:00Z,12,Burglary,15E30,Residence or House,3100-3199,FAIRHOPE,ST,-,1
2015-03-11T00:00:00Z,21,Theft,15E30,Apartment Parking Lot,4500-4599,BRAESWOOD,BLVD,N,1
2015-03-28T00:00:00Z,15,Theft,15E30,Grocery Store or Supermarket Parking Lot,7100-7199,KIRBY,DR,-,1
2015-03-27T00:00:00Z,19,Theft,15E30,Service or Gas Station,4800-4899,BELLFORT,ST,W,1
2015-03-18T00:00:00Z,10,Theft,15E30,Driveway,7500-7599,BROMPTON,ST,-,1
2015-03-01T00:00:00Z,09,Theft,15E30,Residence or House,4300-4399,SARONG,DR,-,1
2015-02-26T00:00:00Z,15,Theft,15E30,"Other, Unknown, or Not Listed",3400-3499,BRADFORD,ST,-,1
2015-03-05T00:00:00Z,18,Theft,15E30,Drug Store or Medical Supply,2600-2699,HOLCOMBE,BLVD,W,1
2015-03-11T00:00:00Z,07,Burglary,15E30,Specialty Store (Non-Specific),8700-8799,STELLA LINK,-,-,1
2015-03-11T00:00:00Z,09,Theft,15E30,"Other, Unknown, or Not Listed",3800-3899,BLUE BONNET,BLVD,-,1
2015-03-21T00:00:00Z,13,Auto Theft,15E30,Apartment Parking Lot,7500-7599,KIRBY,DR,-,1
2015-03-17T00:00:00Z,13,Theft,15E30,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
2015-03-30T00:00:00Z,07,Theft,15E30,Garage or Carport,9500-9599,MEYER FOREST,DR,-,1
2015-03-28T00:00:00Z,11,Burglary,15E30,Residence or House,4300-4399,WOODVALLEY,DR,-,1
2015-03-25T00:00:00Z,19,Burglary,15E30,Apartment,4500-4599,BRAESWOOD,BLVD,N,1
2015-03-15T00:00:00Z,16,Theft,15E30,Convenience Store Parking Lot,9500-9599,POST OAK,RD,S,1
2015-03-05T00:00:00Z,21,Theft,15E30,Convenience Store,9700-9799,STELLA LINK,-,-,1
2015-03-14T00:00:00Z,22,Theft,15E30,Clothing Store,4700-4799,BELLFORT,ST,W,1
2015-03-05T00:00:00Z,10,Theft,15E30,Residence or House,9600-9699,GREENWILLOW,ST,-,1
2015-03-06T00:00:00Z,10,Theft,15E30,Residence or House,4000-4099,WOODFOX,-,-,1
2015-01-30T00:00:00Z,19,Theft,15E30,Auto Repair,9800-9899,STELLA LINK,-,-,1
2015-03-18T00:00:00Z,20,Aggravated Assault,15E30,Apartment,3900-3999,OMEARA,DR,-,1
2015-03-23T00:00:00Z,14,Burglary,15E30,Residence or House,4100-4199,LANARK,LN,-,1
2015-03-31T00:00:00Z,02,Aggravated Assault,15E30,Service or Gas Station,3200-3299,LOOP,-,S,1
2014-12-10T00:00:00Z,16,Rape,15E30,Apartment,3900-3999,OMEARA,DR,-,1
2015-03-28T00:00:00Z,19,Theft,15E30,Apartment Parking Lot,2800-2899,BELLEFONTAINE,ST,-,1
2015-03-24T00:00:00Z,14,Theft,15E30,Restaurant or Cafeteria,9500-9599,POST OAK,RD,S,1
2015-03-09T00:00:00Z,20,Theft,15E30,Convenience Store,9600-9699,MAIN,ST,S,1
2015-03-04T00:00:00Z,09,Burglary,15E30,Apartment,7300-7399,BROMPTON,ST,-,1
2015-03-06T00:00:00Z,14,Theft,15E30,Private School,10500-10599,STELLA LINK,-,-,1
2015-03-01T00:00:00Z,15,Theft,15E30,Department or Discount Store,4700-4799,BELLFORT,ST,W,1
2015-03-02T00:00:00Z,14,Theft,15E30,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
2015-03-17T00:00:00Z,13,Theft,15E30,Restaurant or Cafeteria Parking Lot,9700-9799,POST OAK,RD,S,1
2015-03-23T00:00:00Z,21,Theft,15E30,Other Parking Lot,2600-2699,HOLCOMBE,BLVD,W,1
2015-03-26T00:00:00Z,17,Theft,15E30,Department or Discount Store,4700-4799,BELLFORT,ST,W,1
2015-02-22T00:00:00Z,18,Burglary,15E30,Apartment,4600-4699,BRAESWOOD,BLVD,N,1
2015-03-08T00:00:00Z,12,Aggravated Assault,15E30,Apartment,UNK,CHARLESTON PARK,DR,-,1
2015-03-11T00:00:00Z,18,Theft,15E30,Other Parking Lot,4800-4899,STILLBROOKE,DR,-,1
2015-03-13T00:00:00Z,09,Burglary,15E30,Residence or House,4600-4699,WILLOWBEND,-,-,1
2015-03-12T00:00:00Z,23,Burglary,15E30,Apartment,7100-7199,BUFFALO SPEEDWAY,-,-,1
2015-03-14T00:00:00Z,17,Theft,15E30,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
2015-03-15T00:00:00Z,07,Theft,15E30,Apartment Parking Lot,UNK,CHARLESTON PARK,DR,-,1
2015-03-23T00:00:00Z,06,Theft,15E30,"Hotel, Motel, Inn, Etc.",3600-3699,LOOP,-,S,1
2015-03-21T00:00:00Z,15,Theft,15E30,Residence or House,4100-4199,WOODHAVEN,-,-,1
2015-03-27T00:00:00Z,15,Theft,15E30,Residence or House,4400-4499,OSBY,DR,-,1
2015-03-21T00:00:00Z,15,Theft,15E30,Restaurant or Cafeteria,4200-4299,BELLAIRE,BLVD,-,1
2015-03-17T00:00:00Z,01,Auto Theft,15E30,Apartment Parking Lot,9700-9799,MEYER FOREST,DR,-,1
2014-10-05T00:00:00Z,14,Burglary,15E30,"Other, Unknown, or Not Listed",4600-4699,BRAESWOOD,BLVD,N,1
2015-03-28T00:00:00Z,01,Auto Theft,15E30,Apartment Parking Lot,2800-2899,BELLEFONTAINE,ST,-,1
2015-03-27T00:00:00Z,10,Theft,15E30,Apartment Parking Lot,2800-2899,BELLEFONTAINE,ST,-,1
2015-03-09T00:00:00Z,11,Burglary,15E30,Residence or House,4800-4899,WAYCROSS,DR,-,1
2015-03-12T00:00:00Z,10,Theft,15E30,Apartment Parking Lot,7500-7599,BROMPTON,ST,-,1
2015-03-03T00:00:00Z,00,Burglary,15E30,Apartment,4500-4599,BEECHNUT,ST,-,1
2015-03-02T00:00:00Z,09,Burglary,15E30,Residence or House,3700-3799,BRAESWOOD,BLVD,N,1
2015-03-14T00:00:00Z,00,Theft,15E30,Hotel or Motel Parking Lot,3200-3299,LOOP,-,S,1
2015-03-13T00:00:00Z,09,Burglary,15E30,"Vacant Single Occ Resd(House,Townhs,Dplex)",4000-4099,TURNBERRY,CIR,-,1
2015-03-11T00:00:00Z,07,Aggravated Assault,15E30,Hotel or Motel Parking Lot,3600-3699,LOOP,-,S,1
2015-03-05T00:00:00Z,14,Robbery,15E30,"Road, Street, or Sidewalk",4100-4199,GLENSHIRE,DR,-,1
2015-03-02T00:00:00Z,19,Theft,15E30,Clothing Store,8500-8599,S. MAIN,ST,-,1
2015-03-03T00:00:00Z,13,Burglary,15E30,Commercial Building,2700-2799,GRAMERCY,-,-,1
2015-03-20T00:00:00Z,13,Theft,15E30,,7100-7199,BUFFALO SPEEDWAY,-,-,1
2015-03-22T00:00:00Z,21,Theft,15E30,Apartment,9600-9699,MARLIVE,LN,-,1
2015-03-17T00:00:00Z,19,Burglary,15E30,Apartment,4600-4699,BRAESWOOD,BLVD,N,1
2015-03-19T00:00:00Z,23,Theft,15E30,Apartment Parking Lot,2900-2999,BRAESWOOD,BLVD,N,1
2015-03-19T00:00:00Z,13,Burglary,15E30,Apartment,9700-9799,MEYER FOREST,DR,-,1
2015-03-29T00:00:00Z,19,Burglary,15E30,Apartment,4600-4699,BRAESWOOD,BLVD,N,1
2015-03-29T00:00:00Z,17,Theft,15E30,Apartment,2800-2899,BELLEFONTAINE,ST,-,1
2015-03-29T00:00:00Z,10,Theft,15E30,Department or Discount Store,4800-4899,BELLFORT,ST,W,1
2015-03-24T00:00:00Z,22,Theft,15E30,"Other, Unknown, or Not Listed",8400-8499,BLUEGATE,-,-,1
2015-03-27T00:00:00Z,17,Aggravated Assault,15E30,"Road, Street, or Sidewalk",11000-11099,MAIN,ST,S,1
2015-03-24T00:00:00Z,11,Theft,15E40,Residence or House,3700-3799,MAIN PLAZA,DR,-,1
2015-03-28T00:00:00Z,15,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2015-03-19T00:00:00Z,14,Auto Theft,15E40,Strip Business Center Parking Lot,9400-9499,MAIN,ST,S,1
2015-03-20T00:00:00Z,01,Theft,15E40,Bar or Night Club Parking Lot,9900-9999,MAIN,ST,S,1
2015-03-19T00:00:00Z,00,Theft,15E40,Restaurant or Cafeteria,2700-2799,LOOP,-,S,1
2015-03-17T00:00:00Z,17,Aggravated Assault,15E40,Strip Business Center Parking Lot,9400-9499,MAIN,ST,S,1
2015-03-17T00:00:00Z,21,Theft,15E40,"Stadium, Sports Arena, Race Track",UNK,RELIANT,-,-,1
2015-03-18T00:00:00Z,05,Burglary,15E40,Convenience Store,2900-2999,WESTRIDGE,ST,-,1
2015-03-16T00:00:00Z,02,Theft,15E40,Hotel or Motel Parking Lot,8000-8099,FANNIN,ST,-,1
2015-03-22T00:00:00Z,17,Theft,15E40,Restaurant or Cafeteria,UNK,RELIANT,-,-,1
2015-03-22T00:00:00Z,11,Theft,15E40,Drug Store or Medical Supply,9800-9899,BUFFALO SPEEDWAY,-,-,1
2015-03-20T00:00:00Z,09,Theft,15E40,Apartment Parking Lot,8100-8199,FANNIN,ST,-,1
2015-03-20T00:00:00Z,08,Theft,15E40,Restaurant or Cafeteria,2500-2599,LOOP,-,-,1
2015-03-20T00:00:00Z,08,Theft,15E40,Commercial Parking Lot or Garage,8400-8499,KIRBY,DR,-,1
2015-03-22T00:00:00Z,07,Auto Theft,15E40,"Hotel, Motel, Inn, Etc.",3100-3199,LOOP,-,S,1
2015-03-03T00:00:00Z,11,Theft,15E40,Miscellaneous Business (Non-Specific),10700-10799,ALMEDA,RD,-,1
2015-03-03T00:00:00Z,23,Robbery,15E40,Other Parking Lot,2600-2699,LOOP,-,S,1
2015-03-02T00:00:00Z,00,Burglary,15E40,Apartment,1800-1899,EL PASEO,ST,-,1
2015-02-28T00:00:00Z,04,Auto Theft,15E40,Hotel or Motel Parking Lot,9900-9999,MAIN,ST,S,1
2015-03-04T00:00:00Z,18,Theft,15E40,,8100-8199,FANNIN,ST,-,1
2015-03-04T00:00:00Z,11,Theft,15E40,Other Parking Lot,8400-8499,KIRBY,DR,-,1
2015-03-11T00:00:00Z,10,Theft,15E40,Hotel or Motel Parking Lot,10000-10099,MAIN,ST,S,1
2015-03-10T00:00:00Z,17,Burglary,15E40,Apartment,7400-7499,CAMBRIDGE,ST,-,1
2015-03-10T00:00:00Z,17,Theft,15E40,Other Parking Lot,2500-2599,BELLFORT,ST,W,1
2015-03-11T00:00:00Z,23,Robbery,15E40,Residence or House,1800-1899,OLD SPANISH,TRL,-,1
2015-03-09T00:00:00Z,11,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2015-03-09T00:00:00Z,23,Theft,15E40,"Road, Street, or Sidewalk",1500-1599,LA CONCHA,LN,-,1
2015-03-10T00:00:00Z,07,Theft,15E40,Commercial Parking Lot or Garage,8300-8399,KNIGHT,RD,-,1
2015-03-10T00:00:00Z,10,Theft,15E40,Grocery Store or Supermarket,2800-2899,BROADMEAD,DR,-,1
2015-03-15T00:00:00Z,00,Robbery,15E40,Restaurant or Cafeteria Parking Lot,1600-1699,LOOP,-,S,1
2015-03-15T00:00:00Z,12,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2015-03-15T00:00:00Z,14,Theft,15E40,"Amusement Park, Bowling Alley, Skate Rink",UNK,RELIANT,-,-,1
2015-03-02T00:00:00Z,10,Theft,15E40,,UNK,EL MUNDO ST #604,-,-,1
2015-03-02T00:00:00Z,15,Theft,15E40,Grocery Store or Supermarket,8100-8199,KIRBY,DR,-,1
2015-03-02T00:00:00Z,18,Robbery,15E40,"Road, Street, or Sidewalk",2500-2599,LOOP,-,S,1
2015-03-03T00:00:00Z,13,Theft,15E40,Residence or House,3000-3099,MURWORTH,DR,-,1
2015-02-22T00:00:00Z,11,Theft,15E40,Convention Center or Exhibit Halls,UNK,KIRBY,DR,-,1
2015-03-01T00:00:00Z,13,Burglary,15E40,Apartment,1800-1899,EL PASEO,ST,-,1
2015-03-06T00:00:00Z,12,Robbery,15E40,"Other, Unknown, or Not Listed",8100-8199,KIRBY,DR,-,1
2015-03-07T00:00:00Z,17,Theft,15E40,"Electronics Store, Electrical Supplies",8400-8499,KIRBY,DR,-,1
2015-03-07T00:00:00Z,13,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,FANNIN,ST,-,1
2015-03-06T00:00:00Z,19,Theft,15E40,Residence or House,9600-9699,KNIGHT,RD,-,1
2015-03-05T00:00:00Z,19,Auto Theft,15E40,Miscellaneous Business (Non-Specific),2700-2799,MAGNET,ST,-,1
2015-03-12T00:00:00Z,08,Theft,15E40,Commercial Parking Lot or Garage,1300-1399,LOOP,-,S,1
2015-03-12T00:00:00Z,08,Theft,15E40,Apartment Parking Lot,2200-2299,HOLLY HALL,-,-,1
2015-03-11T00:00:00Z,20,Theft,15E40,Hotel or Motel Parking Lot,7700-7799,MAIN,ST,-,1
2015-03-13T00:00:00Z,09,Theft,15E40,Apartment Parking Lot,3000-3099,MURWORTH,DR,-,1
2015-03-14T00:00:00Z,21,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2015-03-15T00:00:00Z,11,Auto Theft,15E40,"Road, Street, or Sidewalk",2300-2399,LOOP,-,S,1
2015-03-09T00:00:00Z,15,Theft,15E40,Apartment Parking Lot,8300-8399,EL MUNDO,ST,-,1
2015-03-07T00:00:00Z,20,Theft,15E40,Grocery Store or Supermarket,8500-8599,MAIN,ST,S,1
2015-03-08T00:00:00Z,01,Aggravated Assault,15E40,Apartment,8400-8499,CAMBRIDGE,ST,-,1
2015-03-10T00:00:00Z,21,Theft,15E40,Restaurant or Cafeteria Parking Lot,2700-2799,LOOP,-,S,1
2015-03-10T00:00:00Z,23,Theft,15E40,Other Parking Lot,2600-2699,WESTRIDGE,ST,-,1
2015-03-11T00:00:00Z,00,Theft,15E40,Hotel or Motel Parking Lot,8400-8499,KIRBY,DR,-,1
2015-03-10T00:00:00Z,00,Theft,15E40,Other Parking Lot,2100-2199,NAOMI,-,-,1
2015-03-10T00:00:00Z,13,Theft,15E40,Service or Gas Station,8400-8499,KIRBY,DR,-,1
2015-03-27T00:00:00Z,10,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2015-03-25T00:00:00Z,01,Theft,15E40,Grocery Store or Supermarket,7700-7799,KIRBY,DR,-,1
2015-03-28T00:00:00Z,01,Theft,15E40,Bar or Night Club,3000-3099,MURWORTH,DR,-,1
