Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-09-25T00:00:00Z,21,Robbery,10H10,"Road, Street, or Sidewalk",2600-2699,COMMERCE,ST,-,1
2015-09-27T00:00:00Z,07,Auto Theft,10H10,"Church, Synagogue, or Temple Parking Lot",5800-5899,HARRISBURG,-,-,1
2015-09-27T00:00:00Z,07,Theft,10H10,"Road, Street, or Sidewalk",300-399,EASTWOOD,ST,-,1
2015-09-28T00:00:00Z,06,Theft,10H10,Vehicle/Auto Sales/Lease/Auto Parts Store,4700-4799,HARRISBURG,-,-,1
2015-09-07T00:00:00Z,19,Aggravated Assault,10H10,Service or Gas Station,5000-5099,HARRISBURG,-,-,1
2015-09-21T00:00:00Z,17,Burglary,10H10,Apartment,100-199,HAGERMAN,ST,N,1
2015-09-26T00:00:00Z,10,Robbery,10H10,Service or Gas Station,3300-3399,NAVIGATION,-,-,1
2015-09-28T00:00:00Z,23,Theft,10H10,"Road, Street, or Sidewalk",3000-3099,CANAL,ST,-,1
2015-09-06T00:00:00Z,21,Aggravated Assault,10H20,Residence or House,1800-1899,HUSSION,-,-,1
2015-09-09T00:00:00Z,18,Theft,10H20,Department or Discount Store,4000-4099,POLK,-,-,1
2015-06-29T00:00:00Z,10,Burglary,10H20,Residence or House,1500-1599,LAWSON,-,-,1
2015-09-27T00:00:00Z,06,Auto Theft,10H20,Apartment Parking Lot,1000-1099,TELEPHONE,RD,-,1
2015-09-20T00:00:00Z,18,Burglary,10H20,Residence or House,900-999,OAKHURST,-,-,1
2014-12-03T00:00:00Z,12,Rape,10H20,Residence or House,5400-5499,LAWNDALE,-,-,1
2015-09-20T00:00:00Z,20,Theft,10H20,,4400-4499,COYLE,ST,-,1
2015-09-02T00:00:00Z,11,Theft,10H20,Residence or House,1500-1599,SCHARPE,-,-,1
2015-09-02T00:00:00Z,17,Theft,10H20,"Other, Unknown, or Not Listed",1300-1399,PEARSON,-,-,1
2015-09-25T00:00:00Z,19,Aggravated Assault,10H20,"Road, Street, or Sidewalk",4000-4099,WOODLEIGH,-,-,1
2015-09-27T00:00:00Z,21,Robbery,10H20,"Road, Street, or Sidewalk",5300-5399,LAWNDALE,-,-,1
2015-09-12T00:00:00Z,15,Theft,10H20,Residence or House,4200-4299,BELL,ST,-,1
2015-09-30T00:00:00Z,15,Auto Theft,10H20,"Road, Street, or Sidewalk",4900-4999,STIMSON,-,-,1
2015-09-24T00:00:00Z,19,Auto Theft,10H20,Commercial Parking Lot or Garage,1500-1599,TELEPHONE,-,-,1
2015-09-26T00:00:00Z,14,Theft,10H20,"Church, Synagogue, or Temple",4400-4499,DALLAS,ST,-,1
2015-08-31T00:00:00Z,07,Theft,10H20,Bar or Night Club Parking Lot,5100-5199,CLAY,-,-,1
2015-09-11T00:00:00Z,12,Theft,10H20,Private School,5400-5499,LAWNDALE,-,-,1
2015-09-26T00:00:00Z,03,Robbery,10H20,"Road, Street, or Sidewalk",4100-4199,CLAY,-,-,1
2015-09-27T00:00:00Z,18,Aggravated Assault,10H20,"Road, Street, or Sidewalk",3900-3999,WALKER,ST,-,1
2015-09-08T00:00:00Z,18,Theft,10H20,"Road, Street, or Sidewalk",3800-3899,MCKINNEY,ST,-,1
2015-09-10T00:00:00Z,11,Burglary,10H20,Residence or House,4400-4499,MCKINNEY,ST,-,1
2015-09-10T00:00:00Z,14,Theft,10H30,Condominium,3100-3199,LEELAND,-,-,1
2015-09-10T00:00:00Z,01,Theft,10H30,Commercial Parking Lot or Garage,1000-1099,SAINT EMANUEL,ST,-,1
2015-09-08T00:00:00Z,16,Burglary,10H30,Residence or House,1400-1499,PAIGE,-,-,1
2015-09-28T00:00:00Z,08,Theft,10H30,Commercial Building,UNK,MILBY,-,-,1
2015-09-09T00:00:00Z,23,Theft,10H30,Commercial Parking Lot or Garage,2400-2499,LAMAR,-,-,1
2015-08-29T00:00:00Z,13,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,BELL,ST,-,1
2015-09-04T00:00:00Z,00,Theft,10H30,"Road, Street, or Sidewalk",1000-1099,SAINT CHARLES,-,-,1
2015-09-05T00:00:00Z,03,Theft,10H30,Bar or Night Club Parking Lot,1500-1599,SAINT EMANUEL,ST,-,1
2015-09-28T00:00:00Z,15,Theft,10H30,Strip Business Center Parking Lot,2000-2099,RUSK,ST,-,1
2015-09-22T00:00:00Z,07,Burglary,10H30,Apartment,3100-3199,DALLAS,ST,-,1
2015-09-23T00:00:00Z,11,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,CLAY,-,-,1
2015-09-14T00:00:00Z,19,Theft,10H30,,1600-1699,DOWLING,ST,-,1
2015-09-21T00:00:00Z,10,Theft,10H30,Other Parking Lot,2000-2099,LEELAND,-,-,1
2015-08-31T00:00:00Z,07,Auto Theft,10H30,"Road, Street, or Sidewalk",1200-1299,DELANO,-,-,1
2015-09-18T00:00:00Z,22,Theft,10H30,"Road, Street, or Sidewalk",1500-1599,HUTCHINS,-,-,1
2015-09-13T00:00:00Z,09,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,LEELAND,-,-,1
2015-09-09T00:00:00Z,10,Theft,10H30,Commercial Parking Lot or Garage,600-699,DOWLING,ST,-,1
2015-09-09T00:00:00Z,14,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,POLK,-,-,1
2015-09-09T00:00:00Z,23,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,LAMAR,-,-,1
2015-09-03T00:00:00Z,01,Theft,10H30,"Road, Street, or Sidewalk",2500-2599,MCKINNEY,ST,-,1
2015-06-21T00:00:00Z,11,Theft,10H30,Miscellaneous Business (Non-Specific),400-499,DOWLING,ST,-,1
2015-09-09T00:00:00Z,23,Auto Theft,10H30,Bar or Night Club Parking Lot,800-899,SAINT EMANUEL,ST,-,1
2015-09-19T00:00:00Z,15,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,LEELAND,-,-,1
2015-09-14T00:00:00Z,20,Theft,10H30,"Other, Unknown, or Not Listed",2100-2199,CONGRESS,-,-,1
2015-09-17T00:00:00Z,13,Auto Theft,10H30,"Road, Street, or Sidewalk",2000-2099,TEXAS,ST,-,1
2015-09-24T00:00:00Z,11,Theft,10H30,"Road, Street, or Sidewalk",1200-1299,DOWLING,ST,-,1
2015-09-21T00:00:00Z,18,Robbery,10H30,"Road, Street, or Sidewalk",2400-2499,PRAIRIE,ST,-,1
2015-09-23T00:00:00Z,11,Theft,10H30,Other Parking Lot,2600-2699,MCKINNEY,ST,-,1
2015-09-23T00:00:00Z,17,Theft,10H30,"Stadium, Sports Arena, Race Track",2200-2299,TEXAS,ST,-,1
2015-09-09T00:00:00Z,14,Theft,10H30,Grocery Store or Supermarket Parking Lot,1100-1199,SAINT EMANUEL,ST,-,1
2015-06-26T00:00:00Z,00,Theft,10H30,"Road, Street, or Sidewalk",2300-2399,PRESTON,ST,-,1
2015-08-01T00:00:00Z,11,Theft,10H30,"Other, Unknown, or Not Listed",800-899,SAINT EMANUEL,ST,-,1
2015-09-05T00:00:00Z,15,Theft,10H30,Convenience Store,3500-3599,GULF,FWY,-,1
2015-09-16T00:00:00Z,09,Theft,10H30,"Multi-Plex Home (Duplex,Triplex Etc.)",2900-2999,LEELAND,-,-,1
2015-09-17T00:00:00Z,18,Rape,10H30,Grocery Store or Supermarket Parking Lot,300-399,BASTROP,ST,-,1
2015-09-23T00:00:00Z,08,Theft,10H30,"Road, Street, or Sidewalk",1200-1299,NAGLE,-,-,1
2015-09-02T00:00:00Z,10,Theft,10H30,"Road, Street, or Sidewalk",1700-1799,ADEN,DR,-,1
2015-09-04T00:00:00Z,11,Theft,10H30,Residence or House,2200-2299,LAMAR,-,-,1
2015-06-08T00:00:00Z,18,Burglary,10H30,Condominium,2500-2599,RUSK,ST,-,1
2015-09-22T00:00:00Z,00,Theft,10H30,,2100-2199,RUSK,ST,-,1
2015-09-22T00:00:00Z,22,Theft,10H30,Bar or Night Club Parking Lot,800-899,SAINT EMANUEL,ST,-,1
2015-09-22T00:00:00Z,05,Theft,10H40,"Road, Street, or Sidewalk",3400-3499,FANNIN,ST,-,1
2015-09-22T00:00:00Z,16,Robbery,10H40,Service or Gas Station,1800-1899,MCGOWEN,ST,-,1
2014-09-25T00:00:00Z,12,Theft,10H40,Commercial Parking Lot or Garage,2800-2899,SAN JACINTO,-,-,1
2015-09-18T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-02-21T00:00:00Z,22,Theft,10H40,Other Parking Lot,3600-3699,FANNIN,ST,-,1
2015-09-01T00:00:00Z,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-09-06T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-09-09T00:00:00Z,20,Robbery,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,ST,-,1
2015-09-08T00:00:00Z,18,Auto Theft,10H40,Other Parking Lot,2700-2799,FANNIN,ST,-,1
2015-09-06T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-09-06T00:00:00Z,23,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,TRAVIS,-,-,1
2015-09-11T00:00:00Z,20,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2015-09-30T00:00:00Z,20,Theft,10H40,"Road, Street, or Sidewalk",4200-4299,FANNIN,ST,-,1
2015-09-02T00:00:00Z,15,Theft,10H40,Restaurant or Cafeteria,2700-2799,MILAM,-,-,1
2015-09-01T00:00:00Z,13,Theft,10H40,Apartment,1300-1399,ISABELLA,-,-,1
2015-09-09T00:00:00Z,15,Theft,10H40,"Parks and Recreation, Zoo, Swimming Pool",1700-1799,ELGIN,ST,-,1
2015-09-25T00:00:00Z,10,Theft,10H40,"Road, Street, or Sidewalk",3200-3299,MILAM,-,-,1
2015-09-28T00:00:00Z,11,Aggravated Assault,10H40,"Road, Street, or Sidewalk",3300-3399,FANNIN,ST,-,1
2015-09-20T00:00:00Z,14,Aggravated Assault,10H40,Warehouse,2900-2999,CAROLINE,ST,-,2
2015-09-19T00:00:00Z,12,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,MILAM,-,-,1
2015-09-06T00:00:00Z,13,Theft,10H40,"Road, Street, or Sidewalk",2100-2199,CHENEVERT,-,-,1
2015-09-05T00:00:00Z,11,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",3600-3699,MILAM,-,-,1
2015-08-27T00:00:00Z,09,Auto Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2500-2599,MAIN,ST,-,1
2015-08-27T00:00:00Z,10,Auto Theft,10H40,"Road, Street, or Sidewalk",2200-2299,AUSTIN,ST,-,1
2015-09-01T00:00:00Z,16,Theft,10H40,Convenience Store,2100-2199,FANNIN,ST,-,1
2015-09-13T00:00:00Z,21,Theft,10H40,Convenience Store,2100-2199,HAMILTON,ST,-,1
2015-09-25T00:00:00Z,03,Burglary,10H40,Commercial Building,1200-1299,ELGIN,ST,-,1
2015-09-25T00:00:00Z,21,Burglary,10H40,Residence or House,1400-1499,ANITA,ST,-,1
2015-09-21T00:00:00Z,06,Aggravated Assault,10H40,Restaurant or Cafeteria Parking Lot,2000-2099,MAIN,ST,-,1
2015-09-14T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-09-15T00:00:00Z,16,Theft,10H40,Residence or House,1300-1399,ELGIN,ST,-,1
2015-09-17T00:00:00Z,14,Theft,10H40,"Road, Street, or Sidewalk",3800-3899,MAIN,ST,-,1
2015-09-23T00:00:00Z,01,Robbery,10H40,"Road, Street, or Sidewalk",1100-1199,ELGIN,ST,-,1
2015-09-28T00:00:00Z,16,Theft,10H40,"Road, Street, or Sidewalk",2200-2299,SAN JACINTO,-,-,1
2015-09-29T00:00:00Z,13,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2000-2099,MAIN,ST,-,1
2015-09-06T00:00:00Z,19,Auto Theft,10H40,Bar or Night Club Parking Lot,1200-1299,HADLEY,ST,-,1
2015-09-10T00:00:00Z,08,Theft,10H40,Office Building,3500-3599,MAIN,ST,-,1
2015-09-10T00:00:00Z,10,Robbery,10H40,Convenience Store,1000-1099,ELGIN,ST,-,1
2015-09-12T00:00:00Z,17,Theft,10H40,"Road, Street, or Sidewalk",1700-1799,TUAM,-,-,1
2015-09-04T00:00:00Z,07,Theft,10H40,Residence or House,1600-1699,FRANCIS,ST,-,1
2015-09-05T00:00:00Z,15,Auto Theft,10H40,Apartment Parking Lot,4000-4099,FANNIN,ST,-,1
2015-08-26T00:00:00Z,16,Theft,10H40,"Road, Street, or Sidewalk",2800-2899,CAROLINE,ST,-,1
2015-09-01T00:00:00Z,13,Auto Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2500-2599,MAIN,ST,-,1
2015-09-06T00:00:00Z,06,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-09-19T00:00:00Z,16,Theft,10H40,Light Rail Platform,3500-3599,MAIN,ST,-,1
2015-09-13T00:00:00Z,15,Theft,10H40,Other Parking Lot,2600-2699,MAIN,ST,-,1
2015-09-16T00:00:00Z,00,Robbery,10H40,"Road, Street, or Sidewalk",1200-1299,CLEBURNE,ST,-,1
2015-09-26T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-09-27T00:00:00Z,02,Aggravated Assault,10H40,Bar or Night Club,2300-2399,MAIN,ST,-,1
2015-09-28T00:00:00Z,10,Theft,10H40,Bar or Night Club Parking Lot,2900-2999,TRAVIS,-,-,1
2015-09-24T00:00:00Z,08,Auto Theft,10H40,"Road, Street, or Sidewalk",2400-2499,FANNIN,ST,-,1
2015-09-28T00:00:00Z,13,Auto Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2500-2599,MAIN,ST,-,1
2015-09-29T00:00:00Z,10,Theft,10H40,Construction Site,2800-2899,TRAVIS,-,-,1
2015-08-30T00:00:00Z,17,Rape,10H40,"Road, Street, or Sidewalk",3800-3899,SAN JACINTO,-,-,1
2015-04-23T00:00:00Z,18,Burglary,10H40,Apartment,2700-2799,TRAVIS,-,-,1
2015-08-04T00:00:00Z,14,Theft,10H40,Restaurant or Cafeteria Parking Lot,3400-3499,MILAM,-,-,1
2015-09-03T00:00:00Z,18,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",3600-3699,MILAM,-,-,1
2015-09-26T00:00:00Z,15,Theft,10H40,Convenience Store,1000-1099,ELGIN,ST,-,1
2015-09-21T00:00:00Z,14,Burglary,10H40,Residence or House,1500-1599,DREW,ST,-,1
2015-09-18T00:00:00Z,13,Aggravated Assault,10H40,Apartment,4500-4599,TRAVIS,-,-,1
2015-09-19T00:00:00Z,18,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2015-09-30T00:00:00Z,16,Burglary,10H40,Residence or House,2900-2999,JACKSON,ST,-,1
2015-09-20T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",2300-2399,AUSTIN,ST,-,2
2015-09-18T00:00:00Z,06,Theft,10H40,"Road, Street, or Sidewalk",1600-1699,HOLMAN,-,-,1
2015-09-16T00:00:00Z,14,Burglary,10H40,Apartment,4500-4599,TRAVIS,-,-,1
2015-09-17T00:00:00Z,07,Theft,10H40,"Road, Street, or Sidewalk",1700-1799,FRANCIS,ST,-,1
2015-09-17T00:00:00Z,09,Auto Theft,10H40,"Road, Street, or Sidewalk",800-899,BERRY,ST,-,1
2015-09-23T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-09-25T00:00:00Z,13,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2015-09-04T00:00:00Z,09,Aggravated Assault,10H40,Restaurant or Cafeteria Parking Lot,2000-2099,MAIN,ST,-,1
2015-09-04T00:00:00Z,15,Aggravated Assault,10H40,Light Rail Platform,UNK,4500.5 MAIN ST,-,-,1
2015-07-13T00:00:00Z,10,Theft,10H40,Restaurant or Cafeteria,4400-4499,FANNIN,ST,-,1
2015-09-10T00:00:00Z,10,Burglary,10H40,Residence or House,1600-1699,FRANCIS,ST,-,1
2015-09-09T00:00:00Z,13,Theft,10H40,Residence or House,1700-1799,FRANCIS,ST,-,1
2015-09-07T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",2300-2399,AUSTIN,ST,-,1
2015-09-11T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",800-899,DENNIS,ST,-,1
2015-09-13T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",2500-2599,AUSTIN,ST,-,1
2015-09-26T00:00:00Z,01,Aggravated Assault,10H40,Light Rail (Metro Rail) Vehicle,3500-3599,MAIN,ST,-,1
2015-09-16T00:00:00Z,17,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2015-09-08T00:00:00Z,16,Theft,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2015-09-10T00:00:00Z,19,Robbery,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,ST,-,1
2015-09-13T00:00:00Z,06,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",3600-3699,MILAM,-,-,1
2015-09-01T00:00:00Z,22,Theft,10H40,Convenience Store,2100-2199,FANNIN,ST,-,1
2015-09-02T00:00:00Z,10,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-17T00:00:00Z,21,Theft,10H40,Strip Business Center Parking Lot,3000-3099,TRAVIS,-,-,1
2015-09-30T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",800-899,BERRY,ST,-,1
2015-07-27T00:00:00Z,15,Aggravated Assault,10H50,Residence or House,3700-3799,CLEBURNE,ST,-,1
2015-09-01T00:00:00Z,14,Theft,10H50,"Other, Unknown, or Not Listed",3100-3199,CULLEN,BLVD,-,1
2015-09-05T00:00:00Z,11,Auto Theft,10H50,"Road, Street, or Sidewalk",3400-3499,BREMOND,ST,-,1
2015-09-08T00:00:00Z,08,Theft,10H50,Residence or House,3300-3399,ANITA,ST,-,1
2015-09-06T00:00:00Z,17,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3300-3399,SAUER,-,-,1
2015-09-13T00:00:00Z,18,Aggravated Assault,10H50,Residence or House,3500-3599,TUAM,-,-,1
2015-09-20T00:00:00Z,22,Theft,10H50,Commercial Parking Lot or Garage,2200-2299,ST EMANUEL,-,-,1
2015-09-25T00:00:00Z,22,Aggravated Assault,10H50,Apartment,3600-3699,SAINT CHARLES,-,-,1
2015-09-22T00:00:00Z,05,Rape,10H50,Residence or House,2600-2699,DELANO,-,-,1
2015-09-22T00:00:00Z,16,Robbery,10H50,"Road, Street, or Sidewalk",1500-1599,SOUTH LOOP,-,-,1
2015-09-12T00:00:00Z,05,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3100-3199,BRAILSFORT,-,-,1
2015-09-11T00:00:00Z,18,Aggravated Assault,10H50,"Multi-Plex Home (Duplex,Triplex Etc.)",3100-3199,NAPOLEON,-,-,1
2015-09-07T00:00:00Z,04,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3200-3299,MAIN,-,-,1
2015-09-08T00:00:00Z,16,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3400-3499,TUAM,-,-,1
2015-09-08T00:00:00Z,21,Theft,10H50,"Road, Street, or Sidewalk",3700-3799,CLEBURNE,ST,-,1
2015-08-04T00:00:00Z,18,Aggravated Assault,10H50,Residence or House,3300-3399,HOLMAN,-,-,1
2015-09-04T00:00:00Z,15,Burglary,10H50,Residence or House,3400-3499,BASTROP,ST,-,1
2015-09-04T00:00:00Z,16,Robbery,10H50,"Road, Street, or Sidewalk",3700-3799,TIERWESTER,-,-,1
2015-09-27T00:00:00Z,20,Burglary,10H50,Apartment,3200-3299,CLEBURNE,ST,-,1
2015-09-20T00:00:00Z,11,Burglary,10H50,Auto Repair,2500-2599,ALABAMA,ST,-,1
2015-09-20T00:00:00Z,21,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2500-2599,NETTLETON,-,-,1
2015-09-16T00:00:00Z,17,Robbery,10H50,"Road, Street, or Sidewalk",3400-3499,DREW,ST,-,1
2015-09-17T00:00:00Z,15,Theft,10H50,"Road, Street, or Sidewalk",2200-2299,ISABELLA,-,-,1
2015-09-28T00:00:00Z,06,Burglary,10H50,Residence or House,3100-3199,DREW,ST,-,1
2015-09-29T00:00:00Z,02,Burglary,10H50,Residence or House,3600-3699,ROSALIE,-,-,1
2015-09-03T00:00:00Z,13,Robbery,10H50,"Road, Street, or Sidewalk",2900-2999,HUTCHINS,-,-,1
2015-09-04T00:00:00Z,09,Theft,10H50,"Road, Street, or Sidewalk",2300-2399,PIERCE,-,-,1
2015-06-17T00:00:00Z,23,Robbery,10H50,Light Rail Platform,3200-3299,SCOTT,ST,-,1
2015-09-01T00:00:00Z,00,Theft,10H50,"Road, Street, or Sidewalk",3100-3199,ISABELLA,-,-,1
2015-08-25T00:00:00Z,19,Theft,10H50,Apartment Parking Lot,3500-3599,ATTUCKS,ST,-,1
2015-09-02T00:00:00Z,03,Theft,10H50,Driveway,2200-2299,HUTCHINS,-,-,1
2015-09-30T00:00:00Z,20,Theft,10H50,"Hotel, Motel, Inn, Etc.",3400-3499,MCGOWEN,ST,-,1
2015-09-21T00:00:00Z,21,Burglary,10H50,"Church, Synagogue, or Temple",2700-2799,DOWLING,ST,-,1
2015-09-27T00:00:00Z,11,Burglary,10H50,Rental Storage Facility,2200-2299,FRANCIS,ST,-,1
2015-09-14T00:00:00Z,16,Theft,10H50,"Road, Street, or Sidewalk",4000-4099,TUAM,-,-,1
2015-09-18T00:00:00Z,19,Theft,10H50,University or College,3100-3199,CLEBURNE,ST,-,1
2015-09-05T00:00:00Z,03,Auto Theft,10H50,Other Parking Lot,4800-4899,CALHOUN,RD,-,1
2015-09-09T00:00:00Z,13,Theft,10H50,Apartment,3700-3799,BURKETT,ST,-,1
2015-09-08T00:00:00Z,17,Auto Theft,10H50,Service or Gas Station,3300-3399,SCOTT,ST,-,1
2015-09-07T00:00:00Z,14,Auto Theft,10H50,"Road, Street, or Sidewalk",2100-2199,BASTROP,ST,-,1
2015-09-02T00:00:00Z,06,Rape,10H50,"Road, Street, or Sidewalk",3200-3299,ELGIN,ST,-,1
2015-09-01T00:00:00Z,20,Burglary,10H50,Apartment,3200-3299,SAINT EMANUEL,ST,-,1
2015-09-05T00:00:00Z,09,Burglary,10H50,Apartment,3700-3799,BURKETT,ST,-,1
2015-09-03T00:00:00Z,18,Theft,10H50,Service or Gas Station,3500-3599,DOWLING,ST,-,1
2015-09-12T00:00:00Z,22,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3800-3899,BRILEY,ST,-,1
2015-09-11T00:00:00Z,21,Auto Theft,10H50,Hotel or Motel Parking Lot,2600-2699,NAPOLEON,-,-,1
2015-09-12T00:00:00Z,08,Aggravated Assault,10H50,,3200-3299,ALABAMA,ST,-,1
2015-09-07T00:00:00Z,11,Theft,10H50,Miscellaneous Business (Non-Specific),3200-3299,DOWLING,ST,-,1
2015-09-26T00:00:00Z,15,Auto Theft,10H50,,3400-3499,SCOTT,ST,-,1
2015-09-26T00:00:00Z,21,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3400-3499,BEULAH,ST,-,1
2015-09-27T00:00:00Z,09,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2600-2699,WINBERN,-,-,1
2015-09-27T00:00:00Z,17,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3500-3599,COBB,ST,-,1
