Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-07-29T00:00:00Z,12,Theft,10H30,Construction Site,800-899,DELANO,-,-,1
2015-07-13T00:00:00Z,11,Theft,10H30,Other Parking Lot,2200-2299,PRESTON,ST,-,1
2015-07-04T00:00:00Z,13,Auto Theft,10H30,"Road, Street, or Sidewalk",2600-2699,POLK,-,-,1
2015-07-21T00:00:00Z,00,Theft,10H30,"Road, Street, or Sidewalk",2300-2399,MCKINNEY,ST,-,1
2015-07-26T00:00:00Z,00,Theft,10H30,"Road, Street, or Sidewalk",1100-1199,HUTCHINS,-,-,1
2015-07-26T00:00:00Z,07,Theft,10H30,Commercial Parking Lot or Garage,400-499,DOWLING,ST,-,1
2015-07-24T00:00:00Z,16,Aggravated Assault,10H30,"Road, Street, or Sidewalk",1700-1799,DELANO,-,-,1
2015-07-22T00:00:00Z,22,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,MCKINNEY,ST,-,1
2015-07-18T00:00:00Z,02,Theft,10H30,Bar or Night Club,800-899,SAINT EMANUEL,ST,-,1
2014-03-01T00:00:00Z,10,Auto Theft,10H30,Miscellaneous Business (Non-Specific),1700-1799,VELASCO,-,-,1
2015-07-03T00:00:00Z,06,Auto Theft,10H30,Other Parking Lot,1700-1799,ENNIS,ST,-,1
2015-07-09T00:00:00Z,11,Theft,10H30,Social Services or Public Charities,2000-2099,CONGRESS,-,-,1
2015-07-22T00:00:00Z,21,Theft,10H30,"Road, Street, or Sidewalk",2400-2499,WALKER,ST,-,1
2015-07-25T00:00:00Z,00,Auto Theft,10H30,,2300-2399,PRESTON,ST,-,1
2015-07-19T00:00:00Z,23,Burglary,10H30,Bar or Night Club,800-899,SAINT EMANUEL,ST,-,1
2015-07-29T00:00:00Z,17,Theft,10H30,Other Parking Lot,1800-1899,MILBY,-,-,1
2015-07-22T00:00:00Z,23,Theft,10H30,"Road, Street, or Sidewalk",2400-2499,WALKER,ST,-,3
2015-07-20T00:00:00Z,17,Burglary,10H30,Miscellaneous Business (Non-Specific),2000-2099,MCKINNEY,ST,-,1
2015-07-16T00:00:00Z,02,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,CLAY,-,-,1
2015-07-05T00:00:00Z,04,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,CLAY,-,-,1
2015-07-05T00:00:00Z,04,Theft,10H40,"Road, Street, or Sidewalk",1700-1799,WINBERN,-,-,1
2015-07-02T00:00:00Z,14,Theft,10H40,Commercial Parking Lot or Garage,2200-2299,MAIN,ST,-,1
2015-07-07T00:00:00Z,08,Burglary,10H40,Commercial Building,2000-2099,MAIN,ST,-,1
2015-07-12T00:00:00Z,03,Auto Theft,10H40,Bar or Night Club Parking Lot,2400-2499,SAN JACINTO,-,-,1
2015-07-16T00:00:00Z,13,Theft,10H40,Bar or Night Club Parking Lot,3700-3799,TRAVIS,-,-,1
2015-07-14T00:00:00Z,14,Theft,10H40,Light Rail (Metro Rail) Vehicle,2600-2699,MAIN,ST,-,1
2015-07-18T00:00:00Z,03,Robbery,10H40,"Road, Street, or Sidewalk",2100-2199,FANNIN,ST,-,1
2015-07-18T00:00:00Z,14,Burglary,10H40,,2700-2799,TRAVIS,-,-,1
2015-07-30T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-30T00:00:00Z,23,Theft,10H40,"Road, Street, or Sidewalk",800-899,HOLMAN,-,-,1
2015-07-29T00:00:00Z,03,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-07-18T00:00:00Z,06,Robbery,10H40,"Road, Street, or Sidewalk",2200-2299,SAN JACINTO,-,-,1
2015-07-18T00:00:00Z,23,Theft,10H40,"Road, Street, or Sidewalk",900-999,HOLMAN,-,-,1
2015-07-19T00:00:00Z,11,Theft,10H40,"Other, Unknown, or Not Listed",900-999,HADLEY,ST,-,1
2015-07-14T00:00:00Z,11,Burglary,10H40,Residence or House,800-899,WINBERN,-,-,1
2015-07-23T00:00:00Z,14,Aggravated Assault,10H40,Commercial Parking Lot or Garage,2600-2699,CAROLINE,ST,-,1
2015-07-23T00:00:00Z,21,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,MILAM,-,-,1
2015-07-26T00:00:00Z,02,Auto Theft,10H40,"Road, Street, or Sidewalk",2100-2199,HAMILTON,ST,-,1
2015-07-07T00:00:00Z,18,Aggravated Assault,10H40,"Road, Street, or Sidewalk",4500-4599,TRAVIS,-,-,1
2015-07-10T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-12T00:00:00Z,06,Theft,10H40,,2100-2199,MAIN,ST,-,1
2015-07-12T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-01-16T00:00:00Z,09,Theft,10H40,"Other, Unknown, or Not Listed",1300-1399,HOLMAN,-,-,1
2015-07-03T00:00:00Z,08,Theft,10H40,Bar or Night Club,2700-2799,MILAM,-,-,1
2015-07-03T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-06T00:00:00Z,08,Theft,10H40,Apartment Parking Lot,2700-2799,TRAVIS,-,-,1
2015-07-06T00:00:00Z,13,Theft,10H40,Commercial Parking Lot or Garage,2900-2999,MILAM,-,-,1
2015-07-09T00:00:00Z,17,Robbery,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2015-07-07T00:00:00Z,14,Robbery,10H40,Convenience Store,1000-1099,ELGIN,ST,-,1
2015-07-08T00:00:00Z,07,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-10T00:00:00Z,02,Theft,10H40,Hospital Parking Lot,2900-2999,SAN JACINTO,-,-,1
2015-07-04T00:00:00Z,10,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-04T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,ST,-,1
2015-07-02T00:00:00Z,02,Theft,10H40,Bar or Night Club,2700-2799,MILAM,-,-,1
2015-07-17T00:00:00Z,12,Theft,10H40,Miscellaneous Business (Non-Specific),3700-3799,TRAVIS,-,-,1
2015-07-16T00:00:00Z,01,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-07-14T00:00:00Z,14,Burglary,10H40,Residence or House,2900-2999,JACKSON,ST,-,1
2015-07-20T00:00:00Z,16,Theft,10H40,Driveway,2800-2899,CAROLINE,ST,-,1
2015-07-21T00:00:00Z,15,Theft,10H40,Commercial Parking Lot or Garage,2700-2799,TRAVIS,-,-,1
2015-07-22T00:00:00Z,01,Theft,10H40,"Road, Street, or Sidewalk",2700-2799,MILAM,-,-,1
2015-07-22T00:00:00Z,09,Burglary,10H40,Miscellaneous Business (Non-Specific),1600-1699,MCGOWEN,ST,-,1
2015-07-24T00:00:00Z,18,Theft,10H40,"Road, Street, or Sidewalk",2500-2599,CHENEVERT,-,-,1
2015-07-24T00:00:00Z,11,Theft,10H40,Commercial Building,2800-2899,JACKSON,ST,-,1
2015-07-26T00:00:00Z,21,Theft,10H40,Bar or Night Club,2400-2499,MAIN,ST,-,1
2015-07-27T00:00:00Z,11,Robbery,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,ST,-,1
2015-07-18T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-18T00:00:00Z,12,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-21T00:00:00Z,10,Theft,10H40,Driveway,3900-3999,AUSTIN,ST,-,2
2015-07-04T00:00:00Z,11,Theft,10H40,"Road, Street, or Sidewalk",1400-1499,TUAM,-,-,1
2015-07-03T00:00:00Z,14,Theft,10H40,Residence or House,3000-3099,LA BRANCH,-,-,2
2015-07-05T00:00:00Z,21,Aggravated Assault,10H40,Residence or House,4600-4699,MAIN,ST,-,1
2015-04-16T00:00:00Z,13,Theft,10H40,Residence or House,2900-2999,JACKSON,ST,-,1
2015-07-01T00:00:00Z,19,Theft,10H40,Vacant Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-02T00:00:00Z,10,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-12T00:00:00Z,02,Theft,10H40,Other Parking Lot,2900-2999,MILAM,-,-,1
2015-07-23T00:00:00Z,17,Theft,10H40,Restaurant or Cafeteria,1100-1199,HOLMAN,-,-,1
2015-07-25T00:00:00Z,15,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2015-07-23T00:00:00Z,11,Auto Theft,10H40,Garage or Carport,4500-4599,TRAVIS,-,-,1
2015-07-21T00:00:00Z,07,Theft,10H40,Commercial Parking Lot or Garage,3000-3099,TRAVIS,-,-,1
2015-07-19T00:00:00Z,13,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-19T00:00:00Z,20,Burglary,10H40,Condominium,3500-3599,CHENEVERT,-,-,1
2015-07-20T00:00:00Z,02,Auto Theft,10H40,"Road, Street, or Sidewalk",3800-3899,MAIN,ST,-,1
2015-07-15T00:00:00Z,14,Theft,10H40,Restaurant or Cafeteria Parking Lot,2000-2099,MAIN,ST,-,1
2015-07-09T00:00:00Z,14,Theft,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2015-07-10T00:00:00Z,12,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-11T00:00:00Z,11,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,ST,-,1
2015-07-13T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-04T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-03T00:00:00Z,15,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-07-04T00:00:00Z,02,Robbery,10H40,"Road, Street, or Sidewalk",1400-1499,MCILHENNY,ST,-,1
2015-07-05T00:00:00Z,16,Theft,10H40,Driveway,1500-1599,CLEBURNE,ST,-,1
2015-07-05T00:00:00Z,17,Robbery,10H40,"Road, Street, or Sidewalk",2600-2699,TRAVIS,-,-,1
2015-07-01T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2015-07-19T00:00:00Z,11,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",2400-2499,HAMILTON,ST,-,1
2015-07-19T00:00:00Z,22,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,GRAY,-,-,1
2015-07-20T00:00:00Z,16,Theft,10H40,Bus Stop,4200-4299,SAN JACINTO,-,-,1
2015-07-12T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-15T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-17T00:00:00Z,09,Theft,10H40,Restaurant or Cafeteria Parking Lot,3700-3799,TRAVIS,-,-,1
2015-07-11T00:00:00Z,14,Theft,10H40,"Road, Street, or Sidewalk",800-899,ROSALIE,-,-,1
2015-07-11T00:00:00Z,15,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",3600-3699,MILAM,-,-,1
2015-07-09T00:00:00Z,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-09T00:00:00Z,20,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2015-07-10T00:00:00Z,10,Robbery,10H40,Service or Gas Station,2100-2199,FANNIN,ST,-,1
2015-07-10T00:00:00Z,14,Theft,10H40,Barber And Beauty Shops,4400-4499,MAIN,ST,-,1
2015-07-03T00:00:00Z,13,Theft,10H40,Residence or House,3000-3099,LA BRANCH,-,-,1
2015-07-02T00:00:00Z,09,Theft,10H40,Other Parking Lot,1600-1699,MCGOWEN,ST,-,1
2015-07-28T00:00:00Z,03,Robbery,10H40,Bus Stop,4500-4599,MAIN,ST,-,1
2015-07-28T00:00:00Z,23,Robbery,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-07-30T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-31T00:00:00Z,02,Theft,10H40,"Road, Street, or Sidewalk",900-999,HOLMAN,-,-,1
2015-07-31T00:00:00Z,20,Rape,10H40,Apartment,2700-2799,TRAVIS,-,-,1
2015-07-11T00:00:00Z,12,Auto Theft,10H40,"Road, Street, or Sidewalk",800-899,GRAY,-,-,1
2015-07-06T00:00:00Z,15,Aggravated Assault,10H40,Social Services or Public Charities,1700-1799,GRAY,-,-,1
2015-07-06T00:00:00Z,16,Theft,10H40,Bar or Night Club,2600-2699,TRAVIS,-,-,1
2015-07-06T00:00:00Z,08,Burglary,10H40,Construction Site,800-899,ALABAMA,ST,-,1
2015-07-06T00:00:00Z,09,Burglary,10H40,Restaurant or Cafeteria Parking Lot,3100-3199,MAIN,ST,-,1
2015-07-03T00:00:00Z,11,Theft,10H40,Convenience Store,400-499,RICHMOND,AVE,-,1
2015-07-03T00:00:00Z,13,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-04T00:00:00Z,13,Theft,10H40,,2400-2499,SAN JACINTO,-,-,1
2015-06-28T00:00:00Z,09,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,ELGIN,ST,-,1
2015-06-30T00:00:00Z,14,Theft,10H40,Apartment Parking Lot,2900-2999,HAMILTON,ST,-,1
2015-07-01T00:00:00Z,18,Theft,10H40,Driveway,1800-1899,ANITA,ST,-,1
2015-07-01T00:00:00Z,19,Theft,10H40,Commercial Parking Lot or Garage,2400-2499,SAN JACINTO,-,-,1
2015-07-02T00:00:00Z,15,Theft,10H40,Residence or House,3000-3099,CRAWFORD,ST,-,1
2015-07-17T00:00:00Z,15,Theft,10H40,"Road, Street, or Sidewalk",3800-3899,TRAVIS,-,-,1
2015-07-13T00:00:00Z,21,Theft,10H40,Other Parking Lot,3000-3099,TRAVIS,-,-,1
2015-07-26T00:00:00Z,02,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,-,-,1
2015-07-23T00:00:00Z,13,Theft,10H40,Bus Stop,4500-4599,MAIN,ST,-,1
2015-07-23T00:00:00Z,06,Theft,10H40,"Road, Street, or Sidewalk",2700-2799,MILAM,-,-,1
2015-07-29T00:00:00Z,14,Theft,10H40,Vacant Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-07-28T00:00:00Z,11,Theft,10H40,Apartment,4500-4599,TRAVIS,-,-,1
2015-07-30T00:00:00Z,23,Theft,10H40,"Road, Street, or Sidewalk",1200-1299,HADLEY,ST,-,1
2015-07-31T00:00:00Z,00,Robbery,10H40,Restaurant or Cafeteria Parking Lot,800-899,FRANCIS,ST,-,1
2015-07-28T00:00:00Z,21,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2000-2099,MAIN,ST,-,1
2015-07-28T00:00:00Z,16,Theft,10H40,Office Building,4500-4599,TRAVIS,-,-,1
