Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-06-14T00:00:00Z,01,Theft,10H30,Other Parking Lot,800-899,SAINT EMANUEL,ST,-,1
2015-06-16T00:00:00Z,17,Auto Theft,10H30,Other Parking Lot,300-399,CHARTRES,-,-,1
2015-06-17T00:00:00Z,00,Theft,10H30,Other Parking Lot,1300-1399,SAINT EMANUEL,ST,-,1
2015-06-18T00:00:00Z,17,Theft,10H30,Office Building,1100-1199,DELANO,-,-,1
2015-06-20T00:00:00Z,00,Theft,10H30,Other Parking Lot,2200-2299,PRESTON,ST,-,1
2015-06-20T00:00:00Z,08,Theft,10H30,"Stadium, Sports Arena, Race Track",1000-1099,DOWLING,ST,-,1
2015-06-29T00:00:00Z,23,Theft,10H30,"Road, Street, or Sidewalk",1100-1199,SAINT EMANUEL,ST,-,1
2015-06-03T00:00:00Z,11,Theft,10H30,"Road, Street, or Sidewalk",2700-2799,DALLAS,ST,-,1
2015-06-21T00:00:00Z,01,Theft,10H30,Bar or Night Club,900-999,SAINT EMANUEL,ST,-,1
2015-06-19T00:00:00Z,07,Auto Theft,10H30,Apartment Parking Lot,3400-3499,DALLAS,ST,-,1
2015-06-03T00:00:00Z,00,Robbery,10H30,Service or Gas Station,1600-1699,SCOTT,ST,-,1
2015-06-10T00:00:00Z,11,Theft,10H30,Apartment Parking Lot,1700-1799,ADEN MIST,DR,-,1
2015-06-13T00:00:00Z,16,Theft,10H30,Convenience Store Parking Lot,2300-2399,PEASE,-,-,1
2015-06-27T00:00:00Z,09,Theft,10H30,Bar or Night Club Parking Lot,800-899,SAINT EMANUEL,ST,-,1
2015-05-29T00:00:00Z,10,Theft,10H30,Commercial Building,3500-3599,POLK,-,-,1
2015-06-01T00:00:00Z,22,Theft,10H30,"Road, Street, or Sidewalk",900-999,SAINT EMANUEL,ST,-,1
2015-06-02T00:00:00Z,00,Theft,10H30,Other Parking Lot,2100-2199,LAMAR,-,-,1
2015-06-13T00:00:00Z,09,Theft,10H30,Driveway,1600-1699,BASTROP,ST,-,1
2015-06-07T00:00:00Z,21,Robbery,10H30,"Road, Street, or Sidewalk",1200-1299,DELANO,-,-,1
2015-06-14T00:00:00Z,09,Theft,10H30,"Road, Street, or Sidewalk",2200-2299,BELL,ST,-,1
2015-06-17T00:00:00Z,00,Theft,10H30,Other Parking Lot,2100-2199,LAMAR,-,-,1
2015-06-16T00:00:00Z,08,Theft,10H40,Commercial Parking Lot or Garage,1100-1199,MCGOWEN,ST,-,1
2015-06-14T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-19T00:00:00Z,01,Theft,10H40,"Road, Street, or Sidewalk",2500-2599,CRAWFORD,ST,-,1
2015-06-22T00:00:00Z,13,Robbery,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-24T00:00:00Z,08,Theft,10H40,Driveway,2700-2799,LA BRANCH,-,-,1
2015-06-27T00:00:00Z,10,Theft,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2015-06-08T00:00:00Z,09,Theft,10H40,Residence or House,3300-3399,LA BRANCH,-,-,1
2015-06-06T00:00:00Z,17,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2015-06-02T00:00:00Z,12,Theft,10H40,Restaurant or Cafeteria Parking Lot,3000-3099,TRAVIS,-,-,1
2015-06-04T00:00:00Z,07,Theft,10H40,Commercial Building,1700-1799,WEBSTER,-,-,1
2015-06-05T00:00:00Z,05,Theft,10H40,Apartment Parking Lot,3300-3399,LA BRANCH,-,-,1
2015-06-29T00:00:00Z,00,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,TRAVIS,-,-,1
2015-06-30T00:00:00Z,20,Theft,10H40,Restaurant or Cafeteria Parking Lot,3800-3899,ALMEDA,RD,-,1
2015-06-27T00:00:00Z,13,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2015-06-26T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-17T00:00:00Z,22,Theft,10H40,Bar or Night Club Parking Lot,1000-1099,MCGOWEN,ST,-,1
2015-06-17T00:00:00Z,12,Theft,10H40,"Other, Unknown, or Not Listed",2400-2499,MAIN,ST,-,1
2015-06-15T00:00:00Z,23,Theft,10H40,Freeway Service Road,3800-3899,LA BRANCH,-,-,1
2015-06-14T00:00:00Z,00,Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2700-2799,MILAM,-,-,1
2015-06-12T00:00:00Z,16,Theft,10H40,"Libraries, Museums",2500-2599,SAN JACINTO,-,-,1
2015-06-11T00:00:00Z,15,Theft,10H40,"Other, Unknown, or Not Listed",2000-2099,MAIN,ST,-,1
2015-06-11T00:00:00Z,16,Theft,10H40,Strip Business Center Parking Lot,2800-2899,SAN JACINTO,-,-,1
2015-06-12T00:00:00Z,01,Theft,10H40,Bus Stop,UNK,ELGIN,ST,-,1
2015-06-10T00:00:00Z,11,Robbery,10H40,Light Rail (Metro Rail) Vehicle,4500-4599,MAIN,ST,-,1
2015-06-09T00:00:00Z,17,Aggravated Assault,10H40,Commercial Parking Lot or Garage,4200-4299,MAIN,ST,-,1
2015-06-08T00:00:00Z,11,Theft,10H40,Convenience Store,1000-1099,ALABAMA,ST,-,1
2015-06-02T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-01T00:00:00Z,18,Theft,10H40,Other Parking Lot,3000-3099,FANNIN,ST,-,1
2015-04-01T00:00:00Z,13,Theft,10H40,"Other, Unknown, or Not Listed",1600-1699,MCGOWEN,ST,-,1
2015-06-03T00:00:00Z,11,Auto Theft,10H40,Hotel or Motel Parking Lot,2500-2599,HAMILTON,ST,-,1
2015-06-05T00:00:00Z,11,Theft,10H40,Residence or House,2700-2799,TRAVIS,-,-,1
2015-06-29T00:00:00Z,13,Theft,10H40,"Road, Street, or Sidewalk",2500-2599,SAN JACINTO,-,-,1
2015-06-21T00:00:00Z,06,Auto Theft,10H40,"Road, Street, or Sidewalk",700-799,MCGOWEN,ST,-,1
2015-06-22T00:00:00Z,13,Theft,10H40,Bar or Night Club,UNK,MCGOWEN,ST,-,1
2015-06-26T00:00:00Z,10,Theft,10H40,Apartment,4500-4599,TRAVIS,-,-,1
2015-06-26T00:00:00Z,19,Theft,10H40,Restaurant or Cafeteria,UNK,MAIN,ST,-,1
2015-06-03T00:00:00Z,22,Theft,10H40,"Road, Street, or Sidewalk",2100-2199,MAIN,ST,-,1
2015-06-04T00:00:00Z,12,Theft,10H40,"Road, Street, or Sidewalk",3200-3299,SAN JACINTO,-,-,1
2015-06-04T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-05-20T00:00:00Z,09,Theft,10H40,Train (Not Metro) Terminal,2200-2299,MAIN,ST,-,1
2015-06-12T00:00:00Z,14,Auto Theft,10H40,"Road, Street, or Sidewalk",2600-2699,TRAVIS,-,-,1
2015-06-12T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-12T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-13T00:00:00Z,01,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2200-2299,AUSTIN,ST,-,1
2015-06-06T00:00:00Z,23,Theft,10H40,Service or Gas Station,2100-2199,FANNIN,ST,-,1
2015-06-06T00:00:00Z,23,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,MILAM,-,-,1
2015-06-28T00:00:00Z,09,Theft,10H40,Bar or Night Club,2600-2699,TRAVIS,-,-,1
2015-06-28T00:00:00Z,12,Theft,10H40,Bar or Night Club,2900-2999,MAIN,ST,-,1
2015-06-30T00:00:00Z,09,Theft,10H40,Commercial Building,2600-2699,FANNIN,ST,-,1
2015-06-28T00:00:00Z,18,Theft,10H40,Bar or Night Club Parking Lot,2400-2499,SAN JACINTO,ST,-,1
2015-06-19T00:00:00Z,23,Aggravated Assault,10H40,"Road, Street, or Sidewalk",3400-3499,FANNIN,ST,-,1
2015-06-17T00:00:00Z,12,Theft,10H40,"Other, Unknown, or Not Listed",2000-2099,CRAWFORD,ST,-,1
2015-06-16T00:00:00Z,10,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-15T00:00:00Z,15,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2015-06-23T00:00:00Z,18,Theft,10H40,Office Building,2600-2699,CAROLINE,ST,-,1
2015-06-23T00:00:00Z,20,Theft,10H40,Other Parking Lot,3700-3799,ALMEDA,RD,-,1
2015-06-25T00:00:00Z,14,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-06-27T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-28T00:00:00Z,09,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-13T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-11T00:00:00Z,14,Theft,10H40,,2900-2999,MILAM,-,-,1
2015-06-09T00:00:00Z,17,Auto Theft,10H40,"Road, Street, or Sidewalk",3500-3599,TRAVIS,-,-,1
2015-06-07T00:00:00Z,19,Theft,10H40,Service or Gas Station,2100-2199,MAIN,ST,-,1
2015-06-05T00:00:00Z,13,Auto Theft,10H40,"Road, Street, or Sidewalk",3900-3999,FANNIN,ST,-,1
2015-06-05T00:00:00Z,08,Theft,10H40,Residence or House,2700-2799,TRAVIS,-,-,1
2015-06-02T00:00:00Z,13,Theft,10H40,Commercial Parking Lot or Garage,3000-3099,TRAVIS,-,-,1
2015-06-01T00:00:00Z,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-17T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-16T00:00:00Z,04,Theft,10H40,"Road, Street, or Sidewalk",2000-2099,MAIN,ST,-,1
2015-06-15T00:00:00Z,10,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-17T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,2200-2299,SAN JACINTO,-,-,1
2015-06-20T00:00:00Z,10,Robbery,10H40,Apartment,4600-4699,MAIN,ST,-,1
2015-06-24T00:00:00Z,21,Theft,10H40,"Road, Street, or Sidewalk",800-899,HOLMAN,-,-,1
2015-06-20T00:00:00Z,16,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,ST,-,1
2015-06-11T00:00:00Z,14,Theft,10H40,Office Building,2200-2299,MAIN,ST,-,1
2015-06-11T00:00:00Z,15,Theft,10H40,Other Parking Lot,2600-2699,LA BRANCH,-,-,1
2015-06-10T00:00:00Z,18,Theft,10H40,Driveway,2700-2799,JACKSON,ST,-,1
2015-06-12T00:00:00Z,18,Theft,10H40,"Road, Street, or Sidewalk",2800-2899,CAROLINE,ST,-,1
2015-05-31T00:00:00Z,12,Auto Theft,10H40,"Road, Street, or Sidewalk",2600-2699,TRAVIS,-,-,1
2015-06-02T00:00:00Z,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-03T00:00:00Z,07,Theft,10H40,Convenience Store,1000-1099,ALABAMA,ST,-,1
2015-06-03T00:00:00Z,20,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-03T00:00:00Z,22,Theft,10H40,Restaurant or Cafeteria Parking Lot,2000-2099,MAIN,ST,-,1
2015-06-22T00:00:00Z,11,Theft,10H40,"Road, Street, or Sidewalk",800-899,ALABAMA,ST,-,1
2015-06-24T00:00:00Z,03,Robbery,10H40,"Road, Street, or Sidewalk",2200-2299,CAROLINE,ST,-,1
2015-06-27T00:00:00Z,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-20T00:00:00Z,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-03T00:00:00Z,11,Theft,10H40,"Other, Unknown, or Not Listed",2400-2499,CHENEVERT,-,-,1
2015-06-03T00:00:00Z,21,Theft,10H40,Restaurant or Cafeteria Parking Lot,3700-3799,ALMEDA,RD,-,1
2015-06-09T00:00:00Z,15,Theft,10H40,Drug Store or Medical Supply,1000-1099,ELGIN,ST,-,1
2015-06-08T00:00:00Z,20,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-28T00:00:00Z,09,Burglary,10H40,Rental Storage Facility,2400-2499,JACKSON,ST,-,1
2015-06-03T00:00:00Z,20,Theft,10H40,"Road, Street, or Sidewalk",4500-4599,MAIN,ST,-,1
2015-06-04T00:00:00Z,04,Robbery,10H40,"Road, Street, or Sidewalk",2000-2099,MAIN,ST,-,1
2015-06-04T00:00:00Z,13,Aggravated Assault,10H40,"Road, Street, or Sidewalk",3200-3299,FANNIN,ST,-,1
2015-06-07T00:00:00Z,07,Aggravated Assault,10H40,Light Rail Platform,3500-3599,MAIN,ST,-,2
2015-06-11T00:00:00Z,16,Auto Theft,10H40,Driveway,3900-3999,AUSTIN,ST,-,1
2015-06-27T00:00:00Z,06,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2015-06-27T00:00:00Z,07,Theft,10H40,Miscellaneous Business (Non-Specific),2600-2699,CAROLINE,ST,-,1
2015-06-20T00:00:00Z,18,Aggravated Assault,10H40,Highway or Freeway,2300-2399,SH 288,-,-,1
2015-06-20T00:00:00Z,03,Auto Theft,10H40,Convenience Store Parking Lot,2100-2199,FANNIN,ST,-,1
2015-06-20T00:00:00Z,06,Theft,10H40,Other Parking Lot,1100-1199,HADLEY,ST,-,1
2015-06-15T00:00:00Z,02,Aggravated Assault,10H40,Bar or Night Club,2600-2699,TRAVIS,-,-,1
2015-06-14T00:00:00Z,23,Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2700-2799,MILAM,-,-,1
2015-06-15T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-13T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-28T00:00:00Z,12,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,-,-,1
2015-06-29T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-29T00:00:00Z,17,Theft,10H40,Apartment,4000-4099,FANNIN,ST,-,1
2015-06-13T00:00:00Z,22,Aggravated Assault,10H40,Residence or House,2900-2999,LA BRANCH,-,-,1
2015-06-19T00:00:00Z,07,Theft,10H40,Restaurant or Cafeteria Parking Lot,2600-2699,TRAVIS,-,-,1
2015-06-16T00:00:00Z,12,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-16T00:00:00Z,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2015-06-20T00:00:00Z,14,Burglary,10H40,Rental Storage Facility,2400-2499,JACKSON,ST,-,1
2015-06-21T00:00:00Z,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
