beat,district,area_sq_mi,placename,population,category_name,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
2A50,2,5.4659844,"Memorial Park, West End, Ashbury and Cottage Grove",26382,Auto Theft,126,158,212,41,210,496,165.3,68.3,66.7,-0.9,27,477.6,598.9,803.6,796,626.6
2A60,2,4.67447346,"Westport, Holly Park, Lazy Brook, Citadel, Shady Acres and Timbergrove",19898,Auto Theft,157,223,195,19,175,575,191.7,24.2,11.5,-10.3,-9,789,1120.7,980,879.5,963.4
3B10,3,6.82068773,"Northwest Mall, Brookhollow, White Oak Acres, Oak Forest and Langwood",38268,Auto Theft,360,327,326,56,327,1013,337.7,-9.4,-9.2,0.3,-3,940.7,854.5,851.9,854.5,882.5
3B30,3,5.310372,"White Oak Acres, Brook Hollow, Oak Forest, Garden Oaks and Shepherd Park Plaza",22824,Auto Theft,55,68,55,15,62,178,59.3,0,12.7,12.7,5,241,297.9,241,271.6,259.8
3B40,3,3.40013561,"Independence Heights, Melrose and Graceland",12862,Auto Theft,118,130,149,19,143,397,132.3,26.3,21.2,-4,8,917.4,1010.7,1158.5,1111.8,1028.6
3B50,3,3.85259517,"Northline Mall, Stratton Place, Oakwood, Colonial Gardens, Lindale and Junction City",19168,Auto Theft,209,196,247,46,250,652,217.3,18.2,19.6,1.2,15,1090.4,1022.5,1288.6,1304.3,1133.7
5F10,5,3.25978513,Afton Village and Pine Terrace,15059,Auto Theft,100,112,94,16,94,306,102,-6,-6,0,-8,664.1,743.7,624.2,624.2,677.3
5F30,5,8.70689439,"Fairbanks, Carverdale, Fawndale and Northwest Crossing",21841,Auto Theft,293,317,289,46,290,899,299.7,-1.4,-1,0.3,-3,1341.5,1451.4,1323.2,1327.8,1372.2
6B10,6,5.50084827,"York Plaza, Pembrook Place and Hawthorne Place",34063,Auto Theft,306,354,304,39,283,964,321.3,-0.7,-7.5,-6.9,-12,898.3,1039.3,892.5,830.8,943.3
6B20,6,6.12869477,"Highland Heights, Oakdale and Melrose Gardens",19990,Auto Theft,127,110,104,23,116,341,113.7,-18.1,-8.7,11.5,2,635.3,550.3,520.3,580.3,568.8
6B30,6,7.2300685,"Woodland Trails, Oaks of Inwood, Bayou Bend, Cole Creek Manor and Inwood Forest",38727,Auto Theft,184,171,165,22,156,520,173.3,-10.3,-15.2,-5.5,-10,475.1,441.6,426.1,402.8,447.5
6B40,6,5.544689,"Highland Gardens, Highland Heights and North Plaza",21964,Auto Theft,194,148,169,25,178,511,170.3,-12.9,-8.2,5.3,5,883.3,673.8,769.4,810.4,775.4
22B30,22,2.8264671,Aldine and Imperial Valley,18271,Auto Theft,246,263,279,51,278,788,262.7,13.4,13,-0.4,6,1346.4,1439.4,1527,1521.5,1437.8
22B20,22,4.61158268,Greenspoint,24930,Auto Theft,321,304,346,49,336,971,323.7,7.8,4.7,-2.9,4,1287.6,1219.4,1387.9,1347.8,1298.4
7C10,7,3.47828324,"Fifth Ward, North Park and Pinecrest",15300,Auto Theft,92,101,70,14,70,263,87.7,-23.9,-23.9,0,-20,601.3,660.1,457.5,457.5,573.2
7C20,7,7.08575157,"Huntington Place, Willshire Place, Kashmere Gardens and Liberty Gardens",19766,Auto Theft,171,159,184,24,175,514,171.3,7.6,2.3,-4.9,2,865.1,804.4,930.9,885.4,866.6
7C30,7,4.51719841,"Camden Woods, Archers Acres and Croyden Gardens",18329,Auto Theft,146,154,145,27,147,445,148.3,-0.7,0.7,1.4,-1,796.6,840.2,791.1,802,809.1
7C40,7,3.36786526,Keith-Weiss Park and Farrington Place,9582,Auto Theft,106,114,109,30,124,329,109.7,2.8,17,13.8,13,1106.2,1189.7,1137.5,1294.1,1144.9
22B40,22,13.03325001,"Intercontinental Airport, Northwood, Lakeview Park and Glen Lee",15143,Auto Theft,192,253,265,61,280,710,236.7,38,45.8,5.7,18,1267.9,1670.7,1750,1849,1563.1
8C10,8,3.69037316,"Tidwell Park, Shady Oak and Buckingham Place",11769,Auto Theft,83,93,100,22,103,276,92,20.5,24.1,3,12,705.2,790.2,849.7,875.2,781.7
8C20,8,3.36154214,"Houston Gardens, Rosewood and Homestead",7771,Auto Theft,46,62,54,14,56,162,54,17.4,21.7,3.7,4,591.9,797.8,694.9,720.6,694.9
8C30,8,4.6258259,"Parkhurst, East Houston and Clairmont Place",9225,Auto Theft,77,78,92,19,92,247,82.3,19.5,19.5,0,12,834.7,845.5,997.3,997.3,892.1
8C40,8,4.97945551,"Lake Houston, Greenriver, Knoll and Lake Forest",7363,Auto Theft,42,32,42,5,42,116,38.7,0,0,0,9,570.4,434.6,570.4,570.4,525.6
8C50,8,3.31739498,"Park North, Forest Green, Kentshire Place, Glenwood Forest and Dorchester",6853,Auto Theft,43,57,61,15,70,161,53.7,41.9,62.8,14.8,30,627.5,831.8,890.1,1021.5,783.6
8C60,8,5.79693312,"Edgeworth, Northwood Manor and Scenic Woods",19339,Auto Theft,80,131,101,15,98,312,104,26.2,22.5,-3,-6,413.7,677.4,522.3,506.7,537.8
9C10,9,5.21185619,"Port of Houston, Clinton Park, Pleasantville and Fidelity Manor",6208,Auto Theft,37,45,35,8,36,117,39,-5.4,-2.7,2.9,-8,596,724.9,563.8,579.9,628.2
9C20,9,7.5383173,Denver Harbor and Houston Harbor,16859,Auto Theft,107,103,85,11,79,295,98.3,-20.6,-26.2,-7.1,-20,634.7,610.9,504.2,468.6,583.1
9C30,9,8.13353768,"City Park East, Wynnewood Acres and Wallisville Gardens",9391,Auto Theft,102,153,108,16,104,363,121,5.9,2,-3.7,-14,1086.1,1629.2,1150,1107.4,1288.5
9C40,9,10.42549456,"Greens Bayou Estates, Shady Brook, Northshore",24349,Auto Theft,230,323,247,57,259,800,266.7,7.4,12.6,4.9,-3,944.6,1326.5,1014.4,1063.7,1095.3
10H10,10,2.81830654,Oak Lawn and Ranger,10984,Auto Theft,49,55,59,17,67,163,54.3,20.4,36.7,13.6,23,446.1,500.7,537.1,610,494.4
10H20,10,1.75743169,Eastwood and Broadmoor,10612,Auto Theft,42,55,47,4,41,144,48,11.9,-2.4,-12.8,-15,395.8,518.3,442.9,386.4,452.3
10H30,10,1.02691154,Near East End,3326,Auto Theft,54,47,85,10,84,186,62,57.4,55.6,-1.2,35,1623.6,1413.1,2555.6,2525.6,1864.1
10H40,10,0.99627062,Midtown,6926,Auto Theft,86,77,111,15,106,274,91.3,29.1,23.3,-4.5,16,1241.7,1111.8,1602.7,1530.5,1318.2
10H50,10,2.30843079,the University of Houston area,12720,Auto Theft,65,54,64,11,69,183,61,-1.5,6.2,7.8,13,511,424.5,503.1,542.5,479.6
10H60,10,3.08931006,"University Oaks, Riverside Terrace and the Texas Southern University area",17373,Auto Theft,75,75,91,12,94,241,80.3,21.3,25.3,3.3,17,431.7,431.7,523.8,541.1,462.2
10H70,10,3.52217952,"Texas Medical Center, Hermann Park, Houston Zoo and Miller Outdoor Theatre",17327,Auto Theft,92,102,114,23,123,308,102.7,23.9,33.7,7.9,20,531,588.7,657.9,709.9,592.7
10H80,10,2.73862779,"Southampton, Rice University area, Shadow Lawn and Broad Acres",17807,Auto Theft,51,46,79,20,82,176,58.7,54.9,60.8,3.8,40,286.4,258.3,443.6,460.5,329.6
11H10,11,5.31502815,"Mason Park, Forest Hill, Sunnyland and Central Park",28837,Auto Theft,216,207,232,32,228,655,218.3,7.4,5.6,-1.7,4,749,717.8,804.5,790.7,757
11H20,11,3.9311161,"Harrisburg, Manchester and Pecan Park",18586,Auto Theft,87,113,139,11,126,339,113,59.8,44.8,-9.4,12,468.1,608,747.9,677.9,608
11H30,11,2.84278059,Meadow Brook and Park Place,15413,Auto Theft,144,157,188,18,179,489,163,30.6,24.3,-4.8,10,934.3,1018.6,1219.7,1161.4,1057.5
11H40,11,6.14001938,Allendale and Oak Meadows,9881,Auto Theft,44,46,49,6,49,139,46.3,11.4,11.4,0,6,445.3,465.5,495.9,495.9,468.6
11H50,11,2.09534157,"Meadow Creek, Ferndale Addition and Glenbrook Industrial",8435,Auto Theft,47,72,94,17,101,213,71,100,114.9,7.4,42,557.2,853.6,1114.4,1197.4,841.7
12D10,12,8.55384717,"Almeda Mall, Southridge, Edgebrook and South Houston Gardens",47725,Auto Theft,422,450,485,77,485,1357,452.3,14.9,14.9,0,7,884.2,942.9,1016.2,1016.2,947.7
12D20,12,3.83700574,Sage,23555,Auto Theft,151,148,168,30,175,467,155.7,11.3,15.9,4.2,12,641.1,628.3,713.2,742.9,661
12D30,12,3.99301158,Gulf Palms and Beamer,15022,Auto Theft,70,92,93,17,93,255,85,32.9,32.9,0,9,466,612.4,619.1,619.1,565.8
12D40,12,9.68663455,Scarsdale and Ellington Field,13053,Auto Theft,76,93,85,9,71,254,84.7,11.8,-6.6,-16.5,-16,582.2,712.5,651.2,543.9,648.9
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",23716,Auto Theft,6,11,13,2,14,30,10,116.7,133.3,7.7,40,25.3,46.4,54.8,59,42.2
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22879,Auto Theft,30,74,57,6,45,161,53.7,90,50,-21.1,-16,131.1,323.4,249.1,196.7,234.7
12D70,12,5.39156317,Baybrook Mall and Sterling Knoll,13592,Auto Theft,111,131,215,40,213,457,152.3,93.7,91.9,-0.9,40,816.7,963.8,1581.8,1567.1,1120.5
13D10,13,5.2433708,"Gulfgate Mall, Bay Forest, Riverview, Hampshire, Golfcrest and Barnett Stadium",25256,Auto Theft,289,279,274,34,263,842,280.7,-5.2,-9,-4,-6,1144.3,1104.7,1084.9,1041.3,1111.4
13D20,13,6.66870859,"Fairlawn, Garden Villas, Glenbrook Valley and Santa Rosa",40432,Auto Theft,262,351,321,31,309,934,311.3,22.5,17.9,-3.7,-1,648,868.1,793.9,764.2,769.9
13D30,13,3.07402543,"Allen Farms, Airport Gardens and the Hobby Airport area",2634,Auto Theft,64,41,68,5,68,173,57.7,6.2,6.2,0,18,2429.8,1556.6,2581.6,2581.6,2190.6
13D40,13,5.0688163,"Val Verde East, Gulf Meadows and Houston Skyscraper Shadows",14219,Auto Theft,67,90,95,14,91,252,84,41.8,35.8,-4.2,8,471.2,633,668.1,640,590.8
14D10,14,3.66057918,McGregor Terrace and Riverside Terrace,15692,Auto Theft,119,94,105,17,104,318,106,-11.8,-12.6,-1,-2,758.3,599,669.1,662.8,675.5
14D20,14,7.25646368,"Blueridge, Sunnyside, Brook Haven and Bayou Estates",27812,Auto Theft,150,160,132,34,154,442,147.3,-12,2.7,16.7,5,539.3,575.3,474.6,553.7,529.6
14D30,14,4.20537595,"Crestmont, Edgewood, Bellfort Park, Inwood Terrace and Southpark",20295,Auto Theft,76,102,82,16,91,260,86.7,7.9,19.7,11,5,374.5,502.6,404,448.4,427.2
14D40,14,6.61224595,"South Acres, Shamrock Manor, Hillwood and Cloverland",20527,Auto Theft,73,71,85,16,88,229,76.3,16.4,20.5,3.5,15,355.6,345.9,414.1,428.7,371.7
14D50,14,8.69627992,"Golden Glade Estates, Langston and Almeda Genoa",8920,Auto Theft,44,40,64,12,70,148,49.3,45.5,59.1,9.4,42,493.3,448.4,717.5,784.8,552.7
15E10,15,4.34996776,"Meyerland Plaza, Robindell, Meyerland, Braeburn Terrace and Maplewood South",22514,Auto Theft,73,61,65,11,63,199,66.3,-11,-13.7,-3.1,-5,324.2,270.9,288.7,279.8,294.5
15E20,15,3.58384499,"Westbury, Park West and Willow Creek",18932,Auto Theft,62,51,55,16,63,168,56,-11.3,1.6,14.5,12,327.5,269.4,290.5,332.8,295.8
15E30,15,6.29133294,"Meyer Park, Post Oak Manor, Westwood, Willow Bend and Linkwood",35375,Auto Theft,112,159,128,33,133,399,133,14.3,18.8,3.9,0,316.6,449.5,361.8,376,376
15E40,15,10.0079174,"The Astrodome, Six Flags Astroworld, Lakes at 610 and Plaza del Oro",29887,Auto Theft,243,284,232,44,244,759,253,-4.5,0.4,5.2,-4,813.1,950.2,776.3,816.4,846.5
16E10,16,5.38940818,Canterbury Village and Monarch Estates,14695,Auto Theft,50,72,85,12,90,207,69,70,80,5.9,30,340.3,490,578.4,612.5,469.5
16E20,16,8.15202134,"Almeda Plaza, South Glen, Dumbarton Oaks and Briarwick",35528,Auto Theft,123,110,131,15,125,364,121.3,6.5,1.6,-4.6,3,346.2,309.6,368.7,351.8,341.4
16E30,16,7.00932789,"Greenpark, Southwest Crossing and Windsor Village",23719,Auto Theft,81,116,83,9,83,280,93.3,2.5,2.5,0,-11,341.5,489.1,349.9,349.9,393.4
16E40,16,7.49721482,"Chasewood, Willowpark, Briarwick, Ridgemont and Quail Run",31524,Auto Theft,88,96,122,15,120,306,102,38.6,36.4,-1.6,18,279.2,304.5,387,380.7,323.6
17E10,17,3.3104034,"Southwest Memorial Hospital, Burnett Bayland Park and Westmoreland",55959,Auto Theft,353,363,382,60,363,1098,366,8.2,2.8,-5,-1,630.8,648.7,682.6,648.7,654.1
17E20,17,3.92767309,the Houston Baptist University area and Maplewood West,27858,Auto Theft,143,112,108,18,103,363,121,-24.5,-28,-4.6,-15,513.3,402,387.7,369.7,434.3
17E30,17,3.8060455,Braeburn Valley West and Glenshire,20973,Auto Theft,166,188,170,29,153,524,174.7,2.4,-7.8,-10,-12,791.5,896.4,810.6,729.5,833
17E40,17,4.70920035,"Creekbend, Southwood and Fondren Southwest",43178,Auto Theft,258,220,223,30,210,701,233.7,-13.6,-18.6,-5.8,-10,597.5,509.5,516.5,486.4,541.2
18F10,18,1.95881352,"Saddlebrook, Bayou Woods and Sherwood Forest",7397,Auto Theft,31,35,44,4,43,110,36.7,41.9,38.7,-2.3,17,419.1,473.2,594.8,581.3,496.1
18F20,18,3.51641691,"The Galleria, Tanglewood, Riverway and Post Oak",22499,Auto Theft,103,216,262,56,278,581,193.7,154.4,169.9,6.1,44,457.8,960,1164.5,1235.6,860.9
18F30,18,3.80008564,"The Richmond Strip, Briargrove, Post Oak Estates and Westhaven",36371,Auto Theft,191,186,298,43,306,675,225,56,60.2,2.7,36,525.1,511.4,819.3,841.3,618.6
18F40,18,2.9060249,"Rosewood General Hospital, Woodlake and Briarmeadow",35362,Auto Theft,196,208,288,53,286,692,230.7,46.9,45.9,-0.7,24,554.3,588.2,814.4,808.8,652.4
18F50,18,2.96939217,"Tanglewild, Sharpstown Mall and Regency Square",20726,Auto Theft,278,283,320,49,317,881,293.7,15.1,14,-0.9,8,1341.3,1365.4,1544,1529.5,1417.1
18F60,18,3.62528697,Sharpstown Country Club and Southway Center,26132,Auto Theft,161,188,191,34,196,540,180,18.6,21.7,2.6,9,616.1,719.4,730.9,750,688.8
19G10,19,2.74020376,Concourse South and Westwood Mall,31267,Auto Theft,303,296,295,40,282,894,298,-2.6,-6.9,-4.4,-5,969.1,946.7,943.5,901.9,953.1
19G20,19,3.29219023,"Catalina Square, Bellaire West, Imperial Point",24529,Auto Theft,116,147,136,14,124,399,133,17.2,6.9,-8.8,-7,472.9,599.3,554.4,505.5,542.2
19G30,19,2.49064202,"Rodeo Square, Wildflower Green, Braewood Glen",24600,Auto Theft,73,91,64,6,61,228,76,-12.3,-16.4,-4.7,-20,296.7,369.9,260.2,248,308.9
19G40,19,4.56425364,"Huntington Village, Wellington Park, Leawood, Keegans Glen",36255,Auto Theft,141,146,144,25,149,431,143.7,2.1,5.7,3.5,4,388.9,402.7,397.2,411,396.4
19G50,19,2.30578624,"Forum Park, Stancliff and Southwest Park",18276,Auto Theft,147,173,165,30,164,485,161.7,12.2,11.6,-0.6,1,804.3,946.6,902.8,897.4,884.8
20G10,20,3.06600809,"Westchase, Woodchase Village and Point West",30032,Auto Theft,155,171,223,33,227,549,183,43.9,46.5,1.8,24,516.1,569.4,742.5,755.9,609.4
20G20,20,3.27621655,"Lakeside Estates, City West Place, Rivercrest and Briargrove Park",18393,Auto Theft,65,69,67,10,63,201,67,3.1,-3.1,-6,-6,353.4,375.1,364.3,342.5,364.3
20G30,20,3.97953501,"West Houston Medical Center, Andrau Airport, Westchase and Westchase Mall",25659,Auto Theft,129,138,143,35,156,410,136.7,10.9,20.9,9.1,14,502.7,537.8,557.3,608,532.8
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28917,Auto Theft,79,107,108,14,99,294,98,36.7,25.3,-8.3,1,273.2,370,373.5,342.4,338.9
20G70,20,2.38283582,Westpark Village and Ashford Point,17627,Auto Theft,59,79,66,16,75,204,68,11.9,27.1,13.6,10,334.7,448.2,374.4,425.5,385.8
20G80,20,25.33626534,City Limits,43831,Auto Theft,105,162,163,18,151,430,143.3,55.2,43.8,-7.4,5,239.6,369.6,371.9,344.5,326.9
21I10,21,0.00549966,Hobby Airport,0,Auto Theft,0,7,20,2,19,27,9,NA,NA,-5,111,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Auto Theft,0,0,3,0,3,3,1,NA,NA,0,200,NA,NA,NA,NA,NA
21I50,21,14.61100076,Hobby Airport,0,Auto Theft,181,157,200,10,165,538,179.3,10.5,-8.8,-17.5,-8,NA,NA,NA,NA,NA
22B10,22,3.28874287,"Willowbrook, Willow Chase Park and Centerfield",9438,Auto Theft,165,185,137,18,133,487,162.3,-17,-19.4,-2.9,-18,1748.3,1960.2,1451.6,1409.2,1719.6
5F20,5,5.94082911,Spring Branch and Schwartz Park,40672,Auto Theft,196,215,201,29,190,612,204,2.6,-3.1,-5.5,-7,481.9,528.6,494.2,467.2,501.6
4F10,4,4.13606469,"Timber Oaks, Shadow Oaks and Long Point Acres",22753,Auto Theft,141,162,177,31,190,480,160,25.5,34.8,7.3,19,619.7,712,777.9,835.1,703.2
20G50,20,5.88593521,"Nottingham, Yorkshire, Wilchester, Town and Country Village and Memorial City Shopping Center",29121,Auto Theft,102,135,137,30,145,374,124.7,34.3,42.2,5.8,16,350.3,463.6,470.5,497.9,428.2
4F20,4,5.85840284,"Claymore Park, Westbranch, Spring Shadows and Kempwood Forest",28026,Auto Theft,77,108,115,32,125,300,100,49.4,62.3,8.7,25,274.7,385.4,410.3,446,356.8
20G60,20,4.54207617,"Barkers Landing, Fleetwood, Thornwood and Darrel Tully Stadium",19674,Auto Theft,77,108,125,17,121,310,103.3,62.3,57.1,-3.2,17,391.4,548.9,635.4,615,525.1
4F30,4,26.30690179,"Addicks Reservoir Area, Claymore Park, Brittmore Village, Park Ten Place and Mayde Creek Farms",22447,Auto Theft,92,141,136,29,137,369,123,47.8,48.9,0.7,11,409.9,628.1,605.9,610.3,548
24C10,24,5.44044978,Kingwood,13978,Auto Theft,21,22,27,7,30,70,23.3,28.6,42.9,11.1,29,150.2,157.4,193.2,214.6,166.7
24C20,24,6.8291794,Kingwood,16796,Auto Theft,18,22,28,3,27,68,22.7,55.6,50,-3.6,19,107.2,131,166.7,160.8,135.2
24C30,24,9.78735527,Kingwood,25084,Auto Theft,18,22,22,2,20,62,20.7,22.2,11.1,-9.1,-3,71.8,87.7,87.7,79.7,82.5
24C40,24,35.7992771,Kingwood,23502,Auto Theft,18,25,18,3,19,61,20.3,0,5.6,5.6,-6,76.6,106.4,76.6,80.8,86.4
24C50,24,7.51791807,Kingwood,5823,Auto Theft,89,119,117,20,121,325,108.3,31.5,36,3.4,12,1528.4,2043.6,2009.3,2078,1859.9
24C60,24,4.86823328,Kingwood,12811,Auto Theft,13,14,17,1,18,44,14.7,30.8,38.5,5.9,22,101.5,109.3,132.7,140.5,114.7
HCC5,NA,NA,NA,NA,Auto Theft,0,1,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
HCC7,NA,NA,NA,NA,Auto Theft,3,5,1,0,1,9,3,-66.7,-66.7,0,-67,NA,NA,NA,NA,NA
HCSO,NA,NA,NA,NA,Auto Theft,32,35,6,2,8,73,24.3,-81.2,-75,33.3,-67,NA,NA,NA,NA,NA
OOJ,NA,NA,NA,NA,Auto Theft,31,36,16,2,12,83,27.7,-48.4,-61.3,-25,-57,NA,NA,NA,NA,NA
Unknown,NA,NA,NA,NA,Auto Theft,2,4,0,0,0,6,2,-100,-100,NA,-100,NA,NA,NA,NA,NA
